Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Usage (kWh),Rural Usage (kWh),Urban Household (kWh),Urban Industrial (kWh),Urban Commercial (kWh),Urban Others (kWh),Rural Household (kWh),Rural Industrial (kWh),Rural Commercial (kWh),Rural Others (kWh)
2023-04-10,27.5,59.3,Summer,23.6,0.0,3130000,4740.111407441507,3318.077985209055,1422.0334222324525,995.4233955627165,829.5194963022637,663.615597041811,165.90389926045276,639.9150400046036,355.5083555581131,284.4066844464905,142.20334222324524
2023-04-11,28.1,54.5,Summer,23.4,0.0,3130000,4815.609504263791,3370.926652984653,1444.6828512791374,1011.2779958953959,842.7316632461633,674.1853305969307,168.54633264923268,650.1072830756118,361.17071281978434,288.93657025582746,144.46828512791373
2023-04-12,29.2,52.1,Summer,22.9,0.0,3130000,4816.2392043755335,3371.367443062873,1444.8717613126605,1011.4102329188619,842.8418607657183,674.2734886125746,168.56837215314366,650.1922925906972,361.2179403281651,288.97435226253214,144.48717613126607
2023-04-13,28.6,49.9,Summer,21.1,0.0,3130000,4620.674429494218,3234.4721006459527,1386.2023288482658,970.3416301937857,808.6180251614882,646.8944201291906,161.72360503229766,623.7910479817197,346.55058221206644,277.24046576965316,138.62023288482658
2023-04-14,28.2,51.7,Summer,22.0,0.0,3130000,4558.768499266414,3191.13794948649,1367.6305497799244,957.341384845947,797.7844873716225,638.227589897298,159.5568974743245,615.433747400966,341.9076374449811,273.5261099559849,136.76305497799245
2023-04-15,27.0,56.1,Summer,23.1,0.0,3130000,4786.965326401106,3350.875728480774,1436.089597920332,1005.2627185442321,837.7189321201935,670.1751456961548,167.5437864240387,646.2403190641494,359.022399480083,287.2179195840664,143.6089597920332
2023-04-16,26.8,58.9,Summer,24.0,0.0,3130000,4512.514580496217,3158.7602063473514,1353.7543741488653,947.6280619042054,789.6900515868379,631.7520412694703,157.93801031736757,609.1894683669894,338.4385935372163,270.75087482977307,135.37543741488653
2023-04-17,27.6,57.2,Summer,22.7,0.0,3130000,4832.994776956664,3383.096343869665,1449.8984330869996,1014.9289031608994,845.7740859674162,676.6192687739331,169.15481719348327,652.4542948891499,362.4746082717499,289.9796866173999,144.98984330869996
2023-04-18,29.0,53.0,Summer,23.0,0.0,3130000,4494.207474239165,3145.945231967416,1348.2622422717498,943.7835695902247,786.486307991854,629.1890463934833,157.29726159837082,606.7180090222874,337.06556056793744,269.65244845434995,134.82622422717498
2023-04-19,29.4,47.7,Summer,24.3,0.0,3130000,4571.349699028116,3199.9447893196807,1371.4049097084348,959.9834367959041,799.9861973299202,639.9889578639362,159.99723946598405,617.1322093687957,342.8512274271087,274.280981941687,137.1404909708435
2023-04-20,28.3,54.0,Summer,23.8,0.0,3130000,4668.614537798903,3268.0301764592323,1400.5843613396712,980.4090529377696,817.0075441148081,653.6060352918465,163.40150882296163,630.2629626028521,350.1460903349178,280.11687226793424,140.05843613396712
2023-04-21,27.0,49.7,Summer,26.3,0.0,3130000,4681.824559429842,3277.2771916008896,1404.547367828953,983.1831574802668,819.3192979002224,655.455438320178,163.8638595800445,632.0463155230289,351.13684195723823,280.9094735657906,140.4547367828953
2023-04-22,26.0,52.1,Summer,26.9,0.0,3130000,4496.050692834368,3147.2354849840576,1348.8152078503108,944.1706454952173,786.8088712460144,629.4470969968115,157.36177424920288,606.9668435326399,337.2038019625777,269.76304157006217,134.88152078503109
2023-04-23,26.1,59.6,Summer,24.2,0.0,3130000,4749.929887077494,3324.950920954245,1424.9789661232485,997.4852762862733,831.2377302385612,664.990184190849,166.24754604771226,641.2405347554618,356.2447415308121,284.99579322464973,142.49789661232487
2023-04-24,27.8,54.6,Summer,23.9,0.0,3130000,4630.307660129107,3241.2153620903746,1389.0922980387322,972.3646086271124,810.3038405225936,648.2430724180749,162.06076810451873,625.0915341174295,347.27307450968306,277.81845960774643,138.90922980387322
2023-04-25,28.1,59.7,Summer,24.3,0.0,3130000,4493.4402371816905,3145.408166027183,1348.032071154507,943.6224498081549,786.3520415067958,629.0816332054367,157.27040830135917,606.6144320195282,337.0080177886268,269.6064142309014,134.8032071154507
2023-04-26,27.3,63.4,Summer,23.9,0.0,3130000,4640.032947533687,3248.0230632735806,1392.0098842601062,974.4069189820741,812.0057658183952,649.6046126547162,162.40115316367906,626.4044479170478,348.00247106502655,278.4019768520213,139.20098842601064
2023-04-27,27.2,62.9,Summer,23.5,0.0,3130000,4749.090384492977,3324.363269145084,1424.7271153478937,997.3089807435251,831.090817286271,664.8726538290168,166.2181634572542,641.1272019065522,356.1817788369734,284.94542306957874,142.47271153478937
2023-04-28,26.7,66.0,Summer,22.1,0.0,3130000,4563.235779050779,3194.265045335545,1368.9707337152338,958.2795136006634,798.5662613338862,638.853009067109,159.71325226677726,616.0368301718552,342.24268342880845,273.7941467430468,136.8970733715234
2023-04-29,26.9,62.6,Summer,23.7,0.0,3130000,4747.718742779217,3323.403119945452,1424.3156228337652,997.0209359836356,830.850779986363,664.6806239890905,166.17015599727262,640.9420302751944,356.0789057084413,284.8631245667531,142.43156228337654
2023-04-30,25.9,62.7,Summer,25.3,0.0,3130000,4838.780461347486,3387.14632294324,1451.6341384042462,1016.1438968829721,846.78658073581,677.429264588648,169.357316147162,653.2353622819109,362.90853460106155,290.32682768084925,145.16341384042462
2023-05-01,25.8,59.3,Summer,27.2,0.0,3130000,4548.390942780731,3183.8736599465115,1364.5172828342197,955.1620979839533,795.9684149866279,636.7747319893024,159.1936829973256,614.0327772753989,341.1293207085549,272.90345656684394,136.45172828342197
2023-05-02,25.6,62.8,Summer,23.0,0.0,3130000,4737.630395619698,3316.3412769337883,1421.2891186859097,994.9023830801365,829.0853192334471,663.2682553867577,165.81706384668942,639.5801034086594,355.3222796714774,284.2578237371819,142.12891186859096
2023-05-03,25.9,65.7,Summer,22.4,0.0,3130000,4666.620574027274,3266.634401819092,1399.9861722081826,979.9903205457276,816.658600454773,653.3268803638184,163.3317200909546,629.9937774936822,349.99654305204564,279.9972344416365,139.99861722081826
2023-05-04,25.6,67.3,Summer,20.7,0.0,3130000,4568.803048178467,3198.1621337249267,1370.6409144535403,959.4486401174779,799.5405334312317,639.6324267449854,159.90810668624636,616.7884115040931,342.6602286133851,274.12818289070805,137.06409144535402
2023-05-05,26.6,66.3,Summer,20.0,0.0,3130000,4700.70039750915,3290.490278256405,1410.2101192527452,987.1470834769215,822.6225695641012,658.098055651281,164.52451391282025,634.5945536637354,352.5525298131863,282.04202385054907,141.02101192527454
2023-05-06,27.1,68.6,Summer,22.1,0.0,3130000,4816.316520045928,3371.421564032149,1444.8949560137787,1011.4264692096447,842.8553910080373,674.2843128064299,168.57107820160746,650.2027302062004,361.2237390034447,288.97899120275576,144.48949560137788
2023-05-07,26.7,74.9,Summer,18.5,0.0,3130000,4671.98529637784,3270.389707464488,1401.5955889133522,981.1169122393463,817.597426866122,654.0779414928976,163.5194853732244,630.7180150110086,350.39889722833806,280.31911778267045,140.15955889133522
2023-05-08,27.2,75.3,Summer,13.2,0.0,3130000,4459.779314496055,3121.8455201472384,1337.9337943488167,936.5536560441715,780.4613800368096,624.3691040294477,156.09227600736193,602.0702074569675,334.4834485872042,267.58675886976334,133.79337943488167
2023-05-09,27.8,74.0,Summer,19.1,0.0,3130000,4624.518129293596,3237.162690505517,1387.355438788079,971.148807151655,809.2906726263792,647.4325381011034,161.85813452527586,624.3099474546356,346.83885969701976,277.4710877576158,138.7355438788079
2023-05-10,30.1,63.1,Summer,23.6,0.0,3130000,4458.127852061841,3120.689496443288,1337.4383556185524,936.2068489329864,780.172374110822,624.1378992886576,156.0344748221644,601.8472600283486,334.3595889046381,267.48767112371047,133.74383556185524
2023-05-11,30.3,60.0,Summer,25.0,0.0,3130000,4666.7476211875455,3266.7233348312816,1400.024286356264,980.0170004493845,816.6808337078204,653.3446669662563,163.33616674156409,630.0109288603188,350.006071589066,280.0048572712528,140.0024286356264
2023-05-12,30.2,59.8,Summer,25.1,0.0,3130000,4787.086410678239,3350.9604874747674,1436.125923203472,1005.2881462424302,837.7401218686919,670.1920974949535,167.54802437373837,646.2566654415624,359.031480800868,287.2251846406944,143.6125923203472
2023-05-13,29.2,61.3,Summer,24.9,0.0,3130000,4530.665006197452,3171.465504338216,1359.1995018592356,951.4396513014647,792.866376084554,634.2931008676433,158.57327521691082,611.6397758366561,339.7998754648089,271.83990037184714,135.91995018592357
2023-05-14,28.6,56.8,Summer,27.1,0.0,3130000,4795.147320166361,3356.603124116453,1438.5441960499086,1006.9809372349358,839.1507810291132,671.3206248232906,167.83015620582265,647.3448882224588,359.63604901247714,287.7088392099817,143.85441960499085
2023-05-15,28.1,65.1,Summer,25.8,0.0,3130000,4533.694107800714,3173.5858754605,1360.1082323402145,952.07576263815,793.396468865125,634.7171750921001,158.67929377302502,612.0487045530965,340.0270580850536,272.0216464680429,136.01082323402144
2023-05-16,28.0,64.6,Summer,25.7,0.0,3130000,4523.671158395676,3166.569810876973,1357.1013475187028,949.9709432630918,791.6424527192432,633.3139621753946,158.32849054384866,610.6956063834162,339.2753368796757,271.4202695037406,135.7101347518703
2023-05-17,28.7,60.2,Summer,26.4,0.0,3130000,4567.992869840679,3197.595008888475,1370.397860952204,959.2785026665425,799.3987522221188,639.519001777695,159.87975044442376,616.6790374284918,342.599465238051,274.0795721904408,137.0397860952204
2023-05-18,29.0,62.4,Summer,24.5,0.0,3130000,4486.3527364401325,3140.4469155080924,1345.90582093204,942.1340746524277,785.1117288770231,628.0893831016185,157.02234577540463,605.657619419418,336.47645523301,269.181164186408,134.590582093204
2023-05-19,29.6,58.5,Summer,26.0,0.0,3130000,4451.111013379104,3115.777709365373,1335.3333040137315,934.7333128096119,778.9444273413433,623.1555418730746,155.78888546826866,600.8999868061792,333.8333260034329,267.0666608027463,133.53333040137315
2023-05-20,29.3,57.8,Summer,26.6,0.0,3130000,4681.445811265739,3277.0120678860176,1404.433743379722,983.1036203658052,819.2530169715044,655.4024135772036,163.8506033943009,631.9951845208749,351.1084358449305,280.88674867594443,140.44337433797222
2023-05-21,28.8,63.2,Summer,24.0,0.0,3130000,4717.616167164166,3302.331317014916,1415.28485014925,990.6993951044747,825.582829253729,660.4662634029833,165.11656585074581,636.8781825671625,353.8212125373125,283.05697002985,141.528485014925
2023-05-22,29.0,61.7,Summer,25.7,0.0,3130000,4717.389370946399,3302.172559662479,1415.21681128392,990.6517678987437,825.5431399156198,660.4345119324959,165.10862798312397,636.847565077764,353.80420282098,283.043362256784,141.521681128392
2023-05-23,29.4,56.3,Summer,23.4,0.0,3130000,4818.325594856379,3372.8279163994653,1445.497678456914,1011.8483749198396,843.2069790998663,674.5655832798931,168.64139581997327,650.4739553056113,361.3744196142285,289.0995356913828,144.5497678456914
2023-05-24,28.7,62.3,Summer,23.8,0.0,3130000,4634.231037178331,3243.961726024831,1390.2693111534993,973.1885178074492,810.9904315062078,648.7923452049663,162.19808630124157,625.6211900190747,347.5673277883748,278.05386223069985,139.02693111534992
2023-05-25,28.1,63.7,Summer,24.9,0.0,3130000,4681.820977399587,3277.2746841797107,1404.5462932198764,983.1824052539132,819.3186710449277,655.4549368359421,163.86373420898553,632.0458319489444,351.1365733049691,280.9092586439753,140.45462932198765
2023-05-26,27.8,69.9,Summer,21.9,0.0,3130000,4826.724209987245,3378.706946991071,1448.0172629961737,1013.6120840973213,844.6767367477678,675.7413893982143,168.93534734955358,651.6077683482782,362.0043157490434,289.60345259923474,144.80172629961737
2023-05-27,27.6,66.5,Summer,22.0,0.0,3130000,4677.957797714413,3274.5704584000887,1403.387339314324,982.3711375200265,818.6426146000222,654.9140916800178,163.72852292000445,631.5243026914458,350.846834828581,280.67746786286483,140.33873393143242
2023-05-28,28.5,63.5,Summer,25.5,0.0,3130000,4696.312724268501,3287.418906987951,1408.8938172805506,986.2256720963852,821.8547267469877,657.4837813975902,164.37094534939754,634.0022177762478,352.22345432013765,281.77876345611014,140.88938172805507
2023-05-29,28.3,65.0,Summer,24.8,0.0,3130000,4500.436928313485,3150.305849819439,1350.1310784940456,945.0917549458317,787.5764624548598,630.0611699638879,157.51529249097197,607.5589853223205,337.5327696235114,270.02621569880915,135.01310784940458
2023-05-30,29.0,64.9,Summer,22.9,0.0,3130000,4589.963899759718,3212.974729831802,1376.9891699279156,963.8924189495406,803.2436824579505,642.5949459663605,160.6487364915901,619.645126467562,344.2472924819789,275.39783398558313,137.69891699279157
2023-05-31,29.6,61.3,Summer,24.5,0.0,3130000,4822.162834256293,3375.5139839794047,1446.648850276888,1012.6541951938214,843.8784959948512,675.102796795881,168.77569919897024,650.9919826245996,361.662212569222,289.3297700553776,144.6648850276888
2023-06-01,28.7,62.1,Monsoon,24.9,0.0,3130000,3481.0072712824613,2436.7050898977227,1044.3021813847386,731.0115269693168,609.1762724744307,487.3410179795446,121.83525449488614,469.93598162313236,261.07554534618464,208.86043627694772,104.43021813847386
2023-06-02,28.4,64.1,Monsoon,25.9,0.0,3130000,3449.675761468261,2414.7730330277827,1034.9027284404783,724.4319099083348,603.6932582569457,482.9546066055566,120.73865165138915,465.70622779821525,258.7256821101196,206.98054568809567,103.49027284404784
2023-06-03,28.8,66.8,Monsoon,24.0,0.0,3130000,3651.599857241156,2556.119900068809,1095.479957172347,766.8359700206427,639.0299750172022,511.2239800137618,127.80599500344044,492.96598072755614,273.86998929308675,219.0959914344694,109.5479957172347
2023-06-04,26.9,76.4,Monsoon,21.8,0.0,3130000,3468.7418144665407,2428.119270126578,1040.6225443399624,728.4357810379735,607.0298175316445,485.62385402531567,121.40596350632892,468.28014495298305,260.1556360849906,208.1245088679925,104.06225443399624
2023-06-05,27.5,73.6,Monsoon,23.4,0.0,3130000,3514.8889396295617,2460.422257740693,1054.4666818888686,738.1266773222079,615.1055644351733,492.08445154813865,123.02111288703466,474.5100068499909,263.61667047221715,210.89333637777372,105.44666818888686
2023-06-06,28.5,68.0,Monsoon,22.0,0.0,3130000,3410.509385415461,2387.3565697908225,1023.1528156246384,716.2069709372468,596.8391424477056,477.4713139581645,119.36782848954113,460.41876703108727,255.7882039061596,204.63056312492768,102.31528156246384
2023-06-07,28.7,66.3,Monsoon,23.8,0.0,3130000,3687.5166861657526,2581.2616803160267,1106.255005849726,774.378504094808,645.3154200790067,516.2523360632053,129.06308401580134,497.8147526323768,276.5637514624315,221.25100116994523,110.62550058497261
2023-06-08,28.7,67.7,Monsoon,22.5,0.0,3130000,3527.022864924873,2468.916005447411,1058.106859477462,740.6748016342233,617.2290013618527,493.7832010894822,123.44580027237055,476.1480867648579,264.5267148693655,211.62137189549242,105.81068594774621
2023-06-09,28.6,67.1,Monsoon,21.0,0.0,3130000,3545.5395166175067,2481.8776616322543,1063.661854985252,744.5632984896763,620.4694154080636,496.37553232645087,124.09388308161272,478.6478347433634,265.915463746313,212.7323709970504,106.3661854985252
2023-06-10,29.0,64.0,Monsoon,21.3,0.0,3130000,3668.222279996039,2567.755595997227,1100.4666839988115,770.326678799168,641.9388989993067,513.5511191994455,128.38777979986136,495.2100077994652,275.1166709997029,220.0933367997623,110.04666839988116
2023-06-11,28.6,62.9,Monsoon,21.9,0.0,3130000,3651.3743739022375,2555.962061731566,1095.4123121706714,766.7886185194698,638.9905154328915,511.1924123463132,127.7981030865783,492.93554047680215,273.85307804266785,219.0824624341343,109.54123121706715
2023-06-12,28.5,62.9,Monsoon,21.4,0.0,3130000,3687.665726327036,2581.3660084289254,1106.299717898111,774.4098025286776,645.3415021072313,516.2732016857851,129.06830042144628,497.83487305415,276.5749294745278,221.25994357962225,110.62997178981112
2023-06-13,27.7,69.7,Monsoon,19.7,0.0,3130000,3406.609546276752,2384.6266823937262,1021.9828638830256,715.3880047181178,596.1566705984316,476.9253364787453,119.23133411968632,459.89228874736153,255.4957159707564,204.39657277660513,102.19828638830256
2023-06-14,26.9,75.7,Monsoon,18.2,0.0,3130000,3475.512476121794,2432.858733285256,1042.6537428365384,729.8576199855769,608.214683321314,486.5717466570513,121.64293666426282,469.1941842764423,260.6634357091346,208.53074856730768,104.26537428365384
2023-06-15,27.8,68.2,Monsoon,21.4,0.0,3130000,3614.139669080487,2529.8977683563407,1084.2419007241465,758.9693305069022,632.4744420890852,505.97955367126815,126.49488841781704,487.90885532586594,271.0604751810366,216.84838014482932,108.42419007241466
2023-06-16,26.8,74.9,Monsoon,21.7,0.0,3130000,3441.556610956371,2409.08962766946,1032.4669832869115,722.7268883008379,602.272406917365,481.817925533892,120.454481383473,464.6101424791102,258.1167458217279,206.4933966573823,103.24669832869115
2023-06-17,27.4,73.4,Monsoon,20.3,0.0,3130000,3574.6484847815323,2502.2539393470724,1072.3945454344598,750.6761818041217,625.5634848367681,500.4507878694145,125.11269696735363,482.5775454455069,268.09863635861495,214.47890908689197,107.23945454344599
2023-06-18,27.3,74.7,Monsoon,18.5,0.0,3130000,3564.7522516816425,2495.326576177149,1069.4256755044928,748.5979728531447,623.8316440442873,499.0653152354298,124.76632880885745,481.2415539770218,267.3564188761232,213.88513510089857,106.94256755044928
2023-06-19,27.5,71.6,Monsoon,20.4,0.0,3130000,3558.7640040134447,2491.134802809411,1067.6292012040335,747.3404408428233,622.7837007023528,498.22696056188227,124.55674014047057,480.4331405418151,266.9073003010084,213.5258402408067,106.76292012040335
2023-06-20,27.3,73.2,Monsoon,19.2,0.0,3130000,3413.07205588179,2389.150439117253,1023.9216167645372,716.7451317351758,597.2876097793132,477.83008782345064,119.45752195586266,460.76472754404176,255.9804041911343,204.78432335290745,102.39216167645372
2023-06-21,27.6,71.3,Monsoon,22.6,0.0,3130000,3532.6657012069168,2472.8659908448417,1059.799710362075,741.8597972534525,618.2164977112104,494.57319816896836,123.64329954224209,476.9098696629338,264.94992759051877,211.95994207241503,105.97997103620752
2023-06-22,27.9,70.3,Monsoon,22.1,0.0,3130000,3579.99208595802,2505.994460170614,1073.9976257874062,751.7983380511841,626.4986150426535,501.19889203412276,125.29972300853069,483.2989316043328,268.49940644685154,214.79952515748124,107.39976257874062
2023-06-23,27.4,74.2,Monsoon,18.5,0.0,3130000,3477.879803564251,2434.5158624949754,1043.3639410692754,730.3547587484926,608.6289656237439,486.9031724989951,121.72579312474878,469.5137734811739,260.84098526731884,208.67278821385509,104.33639410692754
2023-06-24,25.1,85.7,Monsoon,12.2,0.0,3130000,3432.4255078220417,2402.697855475429,1029.7276523466126,720.8093566426287,600.6744638688573,480.5395710950859,120.13489277377147,463.3774435559757,257.43191308665314,205.94553046932253,102.97276523466127
2023-06-25,23.9,90.6,Monsoon,4.5,0.0,3130000,3421.666724118269,2395.1667068827883,1026.500017235481,718.5500120648364,598.7916767206971,479.0333413765577,119.75833534413943,461.9250077559665,256.62500430887025,205.3000034470962,102.6500017235481
2023-06-26,24.3,89.9,Monsoon,5.7,0.0,3130000,3669.4857629790185,2568.640034085313,1100.8457288937057,770.5920102255939,642.1600085213282,513.7280068170626,128.43200170426564,495.38057800216757,275.2114322234264,220.16914577874115,110.08457288937058
2023-06-27,23.6,94.5,Monsoon,3.6,0.0,3130000,3452.4842204181223,2416.7389542926853,1035.7452661254367,725.0216862878056,604.1847385731713,483.3477908585371,120.83694771463428,466.08536975644654,258.9363165313592,207.14905322508736,103.57452661254368
2023-06-28,23.6,93.0,Monsoon,4.9,0.0,3130000,3690.9722864549135,2583.68060051844,1107.2916859364746,775.1041801555319,645.92015012961,516.736120103688,129.184030025922,498.2812586714136,276.82292148411864,221.45833718729492,110.72916859364746
2023-06-29,23.6,91.1,Monsoon,3.9,0.0,3130000,3510.4975043685413,2457.3482530579786,1053.1492513105625,737.2044759173936,614.3370632644946,491.46965061159574,122.86741265289893,473.9171630897531,263.2873128276406,210.6298502621125,105.31492513105626
2023-06-30,23.6,91.7,Monsoon,4.5,0.0,3130000,3555.3965818151287,2488.77760727059,1066.6189745445388,746.633282181177,622.1944018176475,497.755521454118,124.4388803635295,479.97853854504245,266.6547436361347,213.32379490890776,106.66189745445388
2023-07-01,23.8,92.1,Monsoon,8.5,0.0,3130000,3448.3913279658104,2413.873929576067,1034.5173983897432,724.16217887282,603.4684823940167,482.77478591521344,120.69369647880336,465.5328292753845,258.6293495974358,206.90347967794867,103.45173983897433
2023-07-02,24.2,93.3,Monsoon,8.0,0.0,3130000,3460.470628600642,2422.329440020449,1038.1411885801929,726.6988320061347,605.5823600051123,484.46588800408983,121.11647200102246,467.1635348610868,259.5352971450482,207.6282377160386,103.8141188580193
2023-07-03,25.2,88.2,Monsoon,14.3,0.0,3130000,3404.191664384924,2382.9341650694464,1021.2574993154772,714.8802495208339,595.7335412673616,476.5868330138893,119.14670825347233,459.5658746919647,255.3143748288693,204.25149986309543,102.12574993154772
2023-07-04,25.3,86.7,Monsoon,11.2,0.0,3130000,3474.502067063714,2432.1514469446,1042.3506201191144,729.64543408338,608.03786173615,486.4302893889201,121.60757234723002,469.0577790536015,260.5876550297786,208.4701240238229,104.23506201191145
2023-07-05,24.7,88.7,Monsoon,8.6,0.0,3130000,3635.420908398457,2544.7946358789195,1090.6262725195372,763.4383907636758,636.1986589697299,508.9589271757839,127.23973179394598,490.78182263379176,272.6565681298843,218.12525450390746,109.06262725195373
2023-07-06,24.0,89.1,Monsoon,3.9,0.0,3130000,3670.6085026292985,2569.425951840509,1101.1825507887895,770.8277855521526,642.3564879601272,513.8851903681018,128.47129759202545,495.53214785495527,275.2956376971974,220.23651015775792,110.11825507887896
2023-07-07,24.3,88.2,Monsoon,4.3,0.0,3130000,3429.245496364002,2400.4718474548013,1028.7736489092008,720.1415542364404,600.1179618637003,480.0943694909603,120.02359237274007,462.9481420091404,257.1934122273002,205.75472978184018,102.87736489092009
2023-07-08,24.5,89.2,Monsoon,13.2,0.0,3130000,3551.27526266732,2485.892683867124,1065.382578800196,745.7678051601372,621.473170966781,497.17853677342487,124.29463419335622,479.42216046008815,266.345644700049,213.0765157600392,106.5382578800196
2023-07-09,24.9,86.2,Monsoon,15.7,0.0,3130000,3648.941248365885,2554.2588738561194,1094.6823745097656,766.2776621568358,638.5647184640299,510.8517747712239,127.71294369280598,492.60706852939455,273.6705936274414,218.93647490195315,109.46823745097657
2023-07-10,24.9,85.4,Monsoon,15.3,0.0,3130000,3403.9273328080667,2382.7491329656464,1021.1781998424202,714.8247398896939,595.6872832414116,476.5498265931293,119.13745664828232,459.5301899290891,255.29454996060505,204.23563996848407,102.11781998424203
2023-07-11,24.6,84.8,Monsoon,14.2,0.0,3130000,3568.347906992447,2497.843534894713,1070.5043720977342,749.3530604684138,624.4608837236782,499.5687069789426,124.89217674473565,481.7269674439804,267.62609302443354,214.10087441954684,107.05043720977342
2023-07-12,24.7,86.2,Monsoon,6.9,0.0,3130000,3480.490086528928,2436.343060570249,1044.1470259586786,730.9029181710746,609.0857651425622,487.2686121140498,121.81715302851245,469.86616168140534,261.03675648966964,208.82940519173573,104.41470259586787
2023-07-13,24.9,86.4,Monsoon,14.7,0.0,3130000,3570.1555956205007,2499.1089169343504,1071.0466786861502,749.7326750803051,624.7772292335876,499.8217833868701,124.95544584671752,481.9710054087676,267.76166967153756,214.20933573723005,107.10466786861502
2023-07-14,24.0,89.1,Monsoon,8.7,0.0,3130000,3526.9464870177985,2468.862540912459,1058.0839461053397,740.6587622737376,617.2156352281147,493.7725081824918,123.44312704562294,476.1377757474029,264.5209865263349,211.61678922106796,105.80839461053398
2023-07-15,24.6,87.8,Monsoon,10.3,0.0,3130000,3539.972332039858,2477.9806324279,1061.9916996119575,743.3941897283701,619.495158106975,495.59612648558004,123.89903162139501,477.8962648253809,265.4979249029894,212.39833992239153,106.19916996119576
2023-07-16,24.2,88.6,Monsoon,11.5,0.0,3130000,3550.1302098497627,2485.091146894834,1065.039062954929,745.5273440684501,621.2727867237085,497.0182293789668,124.2545573447417,479.26757832971805,266.25976573873226,213.00781259098582,106.50390629549291
2023-07-17,23.8,90.4,Monsoon,8.3,0.0,3130000,3632.8123648443934,2542.968655391075,1089.8437094533183,762.8905966173226,635.7421638477688,508.59373107821506,127.14843276955376,490.42966925399327,272.4609273633296,217.96874189066367,108.98437094533183
2023-07-18,23.4,93.1,Monsoon,2.7,0.0,3130000,3507.659508424095,2455.361655896866,1052.2978525272283,736.6084967690598,613.8404139742165,491.07233117937324,122.76808279484331,473.5340336372528,263.0744631318071,210.45957050544567,105.22978525272283
2023-07-19,23.1,95.1,Monsoon,3.6,0.0,3130000,3665.273192273774,2565.6912345916417,1099.5819576821325,769.7073703774925,641.4228086479104,513.1382469183284,128.2845617295821,494.8118809569596,274.8954894205331,219.91639153642652,109.95819576821326
2023-07-20,23.8,91.4,Monsoon,5.9,0.0,3130000,3527.126075824421,2468.9882530770947,1058.1378227473265,740.6964759231283,617.2470632692737,493.79765061541895,123.44941265385474,476.16202023629694,264.5344556868316,211.62756454946532,105.81378227473266
2023-07-21,23.5,94.1,Monsoon,5.7,0.0,3130000,3562.349834224859,2493.6448839574014,1068.704950267458,748.0934651872204,623.4112209893503,498.7289767914803,124.68224419787008,480.9172276203561,267.1762375668645,213.7409900534916,106.8704950267458
2023-07-22,23.3,92.5,Monsoon,5.2,0.0,3130000,3681.595490127349,2577.116843089144,1104.4786470382048,773.1350529267431,644.279210772286,515.4233686178288,128.8558421544572,497.0153911671922,276.1196617595512,220.89572940764097,110.44786470382049
2023-07-23,23.5,93.5,Monsoon,5.0,0.0,3130000,3440.570336010314,2408.39923520722,1032.1711008030943,722.519770562166,602.099808801805,481.679847041444,120.419961760361,464.4769953613924,258.0427752007736,206.43422016061888,103.21711008030944
2023-07-24,23.7,92.7,Monsoon,7.2,0.0,3130000,3590.339915615738,2513.2379409310165,1077.1019746847217,753.971382279305,628.3094852327541,502.64758818620334,125.66189704655083,484.69588860812473,269.2754936711804,215.42039493694435,107.71019746847217
2023-07-25,23.2,94.1,Monsoon,5.1,0.0,3130000,3429.8252432422214,2400.877670269555,1028.9475729726666,720.2633010808664,600.2194175673887,480.175534053911,120.04388351347775,463.0264078377,257.23689324316666,205.78951459453333,102.89475729726666
2023-07-26,23.1,94.7,Monsoon,2.8,0.0,3130000,3639.309186911522,2547.5164308380654,1091.7927560734568,764.2549292514196,636.8791077095163,509.5032861676131,127.37582154190328,491.30674023305556,272.9481890183642,218.35855121469137,109.17927560734569
2023-07-27,22.6,95.4,Monsoon,2.4,0.0,3130000,3682.918471439099,2578.0429300073693,1104.87554143173,773.4128790022107,644.5107325018423,515.6085860014739,128.90214650036847,497.1939936442785,276.2188853579325,220.975108286346,110.487554143173
2023-07-28,23.0,93.2,Monsoon,9.2,0.0,3130000,3625.104058469816,2537.572840928872,1087.5312175409451,761.2718522786616,634.393210232218,507.51456818577446,126.87864204644362,489.3890478934253,271.8828043852363,217.50624350818904,108.75312175409452
2023-07-29,23.1,92.6,Monsoon,7.9,0.0,3130000,3663.32093743186,2564.324656202302,1098.9962812295582,769.2973968606906,641.0811640505755,512.8649312404604,128.2162328101151,494.5483265533012,274.74907030738956,219.79925624591166,109.89962812295583
2023-07-30,23.7,90.4,Monsoon,13.1,0.0,3130000,3621.524239228255,2535.0669674597784,1086.4572717684766,760.5200902379335,633.7667418649446,507.0133934919557,126.75334837298892,488.9057722958145,271.61431794211916,217.29145435369534,108.64572717684767
2023-07-31,23.7,91.2,Monsoon,14.6,0.0,3130000,3514.490803833865,2460.143562683705,1054.3472411501596,738.0430688051115,615.0358906709263,492.02871253674107,123.00717813418527,474.4562585175718,263.5868102875399,210.86944823003194,105.43472411501597
2023-08-01,23.6,91.1,Monsoon,12.3,0.0,3130000,3688.4960396003967,2581.9472277202776,1106.5488118801193,774.5841683160833,645.4868069300694,516.3894455440555,129.0973613860139,497.9469653460537,276.6372029700298,221.30976237602385,110.65488118801193
