Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Usage (kWh),Rural Usage (kWh),Adjusted Total Usage (kWh)
2021-09-11,23.8,91.5,Autumn,11.4,6.0,3130000.0,2851.666,2001.19,850.476,2851.666
2021-09-12,23.8,92.6,Autumn,7.5,8.0,3130000.0,2851.666,2001.19,850.476,2851.666
2021-09-13,23.9,93.0,Autumn,8.0,3.0,3130000.0,2851.673,2001.195,850.478,2851.673
2021-09-14,23.8,88.6,Autumn,11.3,0.9,3130000.0,2851.666,2001.19,850.476,2851.666
2021-09-15,24.1,85.1,Autumn,13.2,0.3,3130000.0,2851.687,2001.205,850.482,2851.687
2021-09-16,24.2,82.2,Autumn,17.9,0.5,3130000.0,2851.694,2001.21,850.484,2851.694
2021-09-17,24.1,81.9,Autumn,16.7,0.6,3130000.0,2851.687,2001.205,850.482,2851.687
2021-09-18,23.6,85.1,Autumn,15.5,1.8,3130000.0,2851.652,2001.18,850.472,2851.652
2021-09-19,24.4,84.9,Autumn,12.7,5.4,3130000.0,2851.708,2001.22,850.488,2851.708
2021-09-20,24.4,85.8,Autumn,12.8,2.0,3130000.0,2851.708,2001.22,850.488,2851.708
2021-09-21,23.4,90.2,Autumn,9.0,0.7,3130000.0,2851.638,2001.17,850.468,2851.638
2021-09-22,23.2,92.4,Autumn,7.7,3.0,3130000.0,2851.6240000000003,2001.16,850.464,2851.6240000000003
2021-09-23,23.4,89.8,Autumn,11.8,0.1,3130000.0,2851.638,2001.17,850.468,2851.638
2021-09-24,24.2,84.3,Autumn,14.7,0.2,3130000.0,2851.694,2001.21,850.484,2851.694
2021-09-25,24.2,85.0,Autumn,10.5,1.0,3130000.0,2851.694,2001.21,850.484,2851.694
2021-09-26,23.6,87.2,Autumn,11.5,0.6,3130000.0,2851.652,2001.18,850.472,2851.652
2021-09-27,23.6,88.4,Autumn,10.1,0.2,3130000.0,2851.652,2001.18,850.472,2851.652
2021-09-28,22.9,90.6,Autumn,5.9,0.5,3130000.0,2851.603,2001.145,850.458,2851.603
2021-09-29,23.6,88.4,Autumn,13.4,0.3,3130000.0,2851.652,2001.18,850.472,2851.652
2021-09-30,24.5,85.0,Autumn,16.2,0.5,3130000.0,2851.715,2001.225,850.49,2851.715
2021-10-01,25.0,81.8,Autumn,17.6,0.3,3130000.0,2851.75,2001.25,850.5,2851.75
2021-10-02,25.1,85.0,Autumn,11.9,18.0,3130000.0,2851.757,2001.255,850.502,2851.757
2021-10-03,25.1,86.4,Autumn,17.3,19.0,3130000.0,2851.757,2001.255,850.502,2851.757
2021-10-04,25.3,83.6,Autumn,17.8,30.0,3130000.0,2851.771,2001.265,850.506,2851.771
2021-10-05,25.7,83.0,Autumn,19.4,0.1,3130000.0,2851.799,2001.285,850.514,2851.799
2021-10-06,25.0,86.2,Autumn,15.9,15.0,3130000.0,2851.75,2001.25,850.5,2851.75
2021-10-07,25.6,82.6,Autumn,17.9,0.1,3130000.0,2851.792,2001.28,850.512,2851.792
2021-10-08,25.2,86.3,Autumn,13.9,3.1,3130000.0,2851.764,2001.26,850.504,2851.764
2021-10-09,24.3,88.0,Autumn,13.4,55.0,3130000.0,2851.701,2001.215,850.486,2851.701
2021-10-10,24.1,87.4,Autumn,16.0,0.2,3130000.0,2851.687,2001.205,850.482,2851.687
2021-10-11,25.0,83.6,Autumn,15.5,4.0,3130000.0,2851.75,2001.25,850.5,2851.75
2021-10-12,25.6,78.2,Autumn,17.4,0.1,3130000.0,2851.792,2001.28,850.512,2851.792
2021-10-13,25.5,76.3,Autumn,18.8,0.0,3130000.0,2851.785,2001.275,850.51,2851.785
2021-10-14,25.4,74.2,Autumn,19.2,0.0,3130000.0,2851.778,2001.27,850.508,2851.778
2021-10-15,25.2,71.3,Autumn,21.7,0.0,3130000.0,2851.764,2001.26,850.504,2851.764
2021-10-16,25.3,67.4,Autumn,22.2,0.1,3130000.0,2851.771,2001.265,850.506,2851.771
2021-10-17,25.0,75.7,Autumn,16.5,0.0,3130000.0,2851.75,2001.25,850.5,2851.75
2021-10-18,24.1,79.7,Autumn,17.1,0.2,3130000.0,2851.687,2001.205,850.482,2851.687
2021-10-19,23.9,75.5,Autumn,21.1,0.0,3130000.0,2851.673,2001.195,850.478,2851.673
2021-10-20,24.3,74.3,Autumn,18.6,0.0,3130000.0,2851.701,2001.215,850.486,2851.701
2021-10-21,24.2,67.8,Autumn,21.7,0.0,3130000.0,2851.694,2001.21,850.484,2851.694
2021-10-22,23.6,67.3,Autumn,21.5,0.0,3130000.0,2851.652,2001.18,850.472,2851.652
2021-10-23,23.8,67.0,Autumn,20.4,0.0,3130000.0,2851.666,2001.19,850.476,2851.666
2021-10-24,23.2,74.2,Autumn,19.2,0.0,3130000.0,2851.6240000000003,2001.16,850.464,2851.6240000000003
2021-10-25,23.0,76.1,Autumn,17.9,0.0,3130000.0,2851.61,2001.15,850.46,2851.61
2021-10-26,23.4,68.8,Autumn,17.6,0.0,3130000.0,2851.638,2001.17,850.468,2851.638
2021-10-27,22.7,62.6,Autumn,21.0,0.0,3130000.0,2851.589,2001.135,850.454,2851.589
2021-10-28,22.7,63.6,Autumn,19.5,0.0,3130000.0,2851.589,2001.135,850.454,2851.589
2021-10-29,22.3,60.9,Autumn,21.4,0.0,3130000.0,2851.561,2001.115,850.446,2851.561
2021-10-30,22.6,60.4,Autumn,20.4,0.0,3130000.0,2851.5820000000003,2001.13,850.452,2851.5820000000003
2021-10-31,23.8,66.6,Autumn,18.6,0.0,3130000.0,2851.666,2001.19,850.476,2851.666
2021-11-01,24.2,71.9,Autumn,17.5,0.0,3130000.0,2851.694,2001.21,850.484,2851.694
2021-11-02,24.1,70.0,Autumn,17.5,0.0,3130000.0,2851.687,2001.205,850.482,2851.687
2021-11-03,24.3,66.7,Autumn,17.7,0.0,3130000.0,2851.701,2001.215,850.486,2851.701
2021-11-04,24.7,74.5,Autumn,15.1,4.0,3130000.0,2851.729,2001.235,850.494,2851.729
2021-11-05,24.6,80.2,Autumn,16.0,4.1,3130000.0,2851.722,2001.23,850.492,2851.722
2021-11-06,24.5,79.4,Autumn,14.0,2.0,3130000.0,2851.715,2001.225,850.49,2851.715
2021-11-07,23.8,74.4,Autumn,16.1,0.0,3130000.0,2851.666,2001.19,850.476,2851.666
2021-11-08,22.6,64.0,Autumn,19.3,0.0,3130000.0,2851.5820000000003,2001.13,850.452,2851.5820000000003
2021-11-09,21.2,59.7,Autumn,19.7,0.0,3130000.0,2851.484,2001.06,850.424,2851.484
2021-11-10,20.8,59.7,Autumn,20.1,0.0,3130000.0,2851.456,2001.04,850.416,2851.456
2021-11-11,20.5,58.0,Autumn,18.8,0.0,3130000.0,2851.435,2001.025,850.41,2851.435
2021-11-12,21.7,59.8,Autumn,18.9,0.0,3130000.0,2851.519,2001.085,850.434,2851.519
2021-11-13,24.2,67.6,Autumn,16.1,0.0,3130000.0,2851.694,2001.21,850.484,2851.694
2021-11-14,25.3,73.8,Autumn,14.0,0.2,3130000.0,2851.771,2001.265,850.506,2851.771
2021-11-15,25.2,78.1,Autumn,13.9,0.7,3130000.0,2851.764,2001.26,850.504,2851.764
2021-11-16,25.5,76.4,Autumn,12.6,7.0,3130000.0,2851.785,2001.275,850.51,2851.785
2021-11-17,24.5,84.1,Autumn,11.8,10.0,3130000.0,2851.715,2001.225,850.49,2851.715
2021-11-18,24.8,82.3,Autumn,13.0,1.6,3130000.0,2851.736,2001.24,850.496,2851.736
2021-11-19,24.7,79.1,Autumn,14.9,0.2,3130000.0,2851.729,2001.235,850.494,2851.729
2021-11-20,24.7,80.0,Autumn,11.5,1.0,3130000.0,2851.729,2001.235,850.494,2851.729
2021-11-21,24.1,87.4,Autumn,10.0,0.8,3130000.0,2851.687,2001.205,850.482,2851.687
2021-11-22,24.7,83.2,Autumn,11.5,1.5,3130000.0,2851.729,2001.235,850.494,2851.729
2021-11-23,25.7,80.6,Autumn,15.1,0.9,3130000.0,2851.799,2001.285,850.514,2851.799
2021-11-24,25.3,80.9,Autumn,15.4,0.4,3130000.0,2851.771,2001.265,850.506,2851.771
2021-11-25,24.7,76.6,Autumn,17.0,0.0,3130000.0,2851.729,2001.235,850.494,2851.729
2021-11-26,23.5,74.0,Autumn,18.9,0.0,3130000.0,2851.645,2001.175,850.47,2851.645
2021-11-27,22.5,71.2,Autumn,18.9,0.0,3130000.0,2851.575,2001.125,850.45,2851.575
2021-11-28,21.0,64.1,Autumn,17.4,0.0,3130000.0,2851.47,2001.05,850.42,2851.47
2021-11-29,20.6,68.7,Autumn,14.5,0.0,3130000.0,2851.442,2001.03,850.412,2851.442
2021-11-30,22.0,73.7,Autumn,10.3,0.5,3130000.0,2851.54,2001.1,850.44,2851.54
2021-12-01,19.3,89.0,Winter,6.1,60.0,3130000.0,2851.351,2000.965,850.386,3405.365466041688
2021-12-02,18.7,96.5,Winter,3.3,16.1,3130000.0,2851.309,2000.935,850.374,3179.5062894968983
2021-12-03,21.7,92.3,Winter,9.5,8.0,3130000.0,2851.519,2001.085,850.434,3415.097865740236
2021-12-04,21.3,90.9,Winter,12.7,0.4,3130000.0,2851.491,2001.065,850.426,3269.755554718532
2021-12-05,21.0,83.8,Winter,14.6,0.0,3130000.0,2851.47,2001.05,850.42,3334.464695368756
2021-12-06,21.3,79.9,Winter,15.6,0.0,3130000.0,2851.491,2001.065,850.426,3334.958570561489
2021-12-07,21.1,78.4,Winter,16.1,0.0,3130000.0,2851.477,2001.055,850.422,3142.669444528284
2021-12-08,20.9,76.3,Winter,16.3,0.0,3130000.0,2851.463,2001.045,850.418,3232.5899253464995
2021-12-09,21.5,74.2,Winter,15.1,0.0,3130000.0,2851.505,2001.075,850.43,3155.089882496082
2021-12-10,21.3,78.0,Winter,14.7,0.0,3130000.0,2851.491,2001.065,850.426,3311.1438162477966
2021-12-11,21.4,76.2,Winter,15.8,0.0,3130000.0,2851.498,2001.07,850.428,3344.698458752179
2021-12-12,20.9,75.9,Winter,14.9,0.0,3130000.0,2851.463,2001.045,850.418,3334.615604772418
2021-12-13,21.0,76.5,Winter,15.6,0.0,3130000.0,2851.47,2001.05,850.42,3369.881085720788
2021-12-14,20.9,75.7,Winter,16.4,0.0,3130000.0,2851.463,2001.045,850.418,3313.370606575758
2021-12-15,20.7,80.0,Winter,13.3,0.5,3130000.0,2851.449,2001.035,850.414,3241.0331829806414
2021-12-16,21.2,78.7,Winter,13.1,0.0,3130000.0,2851.484,2001.06,850.424,3302.3495380355307
2021-12-17,20.8,75.3,Winter,17.1,0.0,3130000.0,2851.456,2001.04,850.416,3372.7789893285358
2021-12-18,19.5,71.7,Winter,18.3,0.0,3130000.0,2851.365,2000.975,850.39,3349.156227085685
2021-12-19,18.9,71.7,Winter,18.3,0.0,3130000.0,2851.323,2000.945,850.378,3185.3185082518503
2021-12-20,18.5,74.3,Winter,18.3,0.0,3130000.0,2851.295,2000.925,850.37,3416.94404216584
2021-12-21,19.2,71.1,Winter,18.4,0.0,3130000.0,2851.344,2000.96,850.384,3138.4872045613565
2021-12-22,20.0,72.5,Winter,18.4,0.0,3130000.0,2851.4,2001.0,850.4,3292.33422450109
2021-12-23,20.6,75.1,Winter,18.2,0.0,3130000.0,2851.442,2001.03,850.412,3305.0176415497144
2021-12-24,20.3,74.4,Winter,18.1,0.0,3130000.0,2851.4210000000003,2001.015,850.406,3317.19276935769
2021-12-25,20.2,71.9,Winter,18.4,0.0,3130000.0,2851.414,2001.01,850.404,3392.1498638775884
2021-12-26,20.4,71.7,Winter,18.5,0.0,3130000.0,2851.428,2001.02,850.408,3156.83682489614
2021-12-27,20.4,72.7,Winter,17.9,0.0,3130000.0,2851.428,2001.02,850.408,3215.5833626643034
2021-12-28,21.4,71.1,Winter,17.6,0.0,3130000.0,2851.498,2001.07,850.428,3152.1673776756406
2021-12-29,19.2,72.9,Winter,18.6,0.0,3130000.0,2851.344,2000.96,850.384,3347.081516553535
2021-12-30,18.7,77.5,Winter,14.2,0.0,3130000.0,2851.309,2000.935,850.374,3333.697840961237
2021-12-31,19.9,77.0,Winter,17.2,0.0,3130000.0,2851.393,2000.995,850.398,3239.743314643333
2022-01-01,20.5,75.6,Winter,17.3,,,3446.334987852741,2412.434491496919,1033.9004963558225,
2022-01-02,20.9,76.2,Winter,13.6,,,3608.352501103565,2525.846750772495,1082.5057503310695,
2022-01-03,21.3,72.8,Winter,16.7,,,3458.939428769012,2421.257600138308,1037.6818286307036,
2022-01-04,20.8,70.2,Winter,18.3,,,3435.289744433873,2404.702821103711,1030.586923330162,
2022-01-05,20.7,69.9,Winter,18.3,,,3515.863163619247,2461.1042145334727,1054.7589490857742,
2022-01-06,20.7,75.9,Winter,17.1,,,3423.8357106653707,2396.68499746576,1027.1507131996111,
2022-01-07,20.6,77.4,Winter,17.0,,,3660.3423844153945,2562.239669090776,1098.1027153246184,
2022-01-08,20.4,76.7,Winter,13.0,,,3466.7189793872744,2426.703285571092,1040.0156938161824,
2022-01-09,20.5,79.1,Winter,11.9,,,3653.234745161025,2557.264321612717,1095.9704235483075,
2022-01-10,18.5,69.6,Winter,18.6,,,3514.237487530496,2459.966241271347,1054.271246259149,
2022-01-11,17.9,74.4,Winter,18.6,,,3557.803524045351,2490.4624668317456,1067.3410572136054,
2022-01-12,17.7,77.7,Winter,16.5,,,3544.452406647971,2481.11668465358,1063.3357219943914,
2022-01-13,17.8,80.9,Winter,11.5,,,3488.3758137988825,2441.8630696592177,1046.5127441396648,
2022-01-14,18.7,78.6,Winter,13.0,,,3638.847226820892,2547.193058774624,1091.6541680462678,
2022-01-15,18.5,75.8,Winter,18.4,,,3446.468838800241,2412.5281871601687,1033.9406516400725,
2022-01-16,19.1,74.8,Winter,16.1,,,3557.135262449028,2489.99468371432,1067.1405787347087,
2022-01-17,20.3,77.6,Winter,14.6,,,3553.908539885494,2487.735977919845,1066.1725619656484,
2022-01-18,20.6,72.2,Winter,19.1,,,3464.5493346266403,2425.184534238648,1039.3648003879923,
2022-01-19,20.8,66.0,Winter,19.6,,,3665.7290446790366,2566.0103312753254,1099.7187134037113,
2022-01-20,21.4,57.4,Winter,20.1,,,3376.302275452584,2363.4115928168085,1012.8906826357752,
2022-01-21,21.1,63.5,Winter,20.1,,,3566.771991933197,2496.7403943532377,1070.0315975799592,
2022-01-22,20.1,78.1,Winter,15.6,,,3556.480062218064,2489.5360435526445,1066.9440186654192,
2022-01-23,19.3,71.9,Winter,15.4,,,3565.245978079677,2495.672184655774,1069.5737934239032,
2022-01-24,17.0,67.1,Winter,20.4,,,3547.994498025327,2483.596148617729,1064.3983494075983,
2022-01-25,16.5,67.3,Winter,20.7,,,3561.5926356662026,2493.114844966341,1068.4777906998609,
2022-01-26,17.2,64.7,Winter,20.6,,,3480.1621536917505,2436.1135075842253,1044.0486461075252,
2022-01-27,18.1,60.6,Winter,20.4,,,3519.9394047711257,2463.957583339788,1055.981821431338,
2022-01-28,18.4,60.3,Winter,20.8,,,3385.189120677348,2369.6323844741432,1015.5567362032044,
2022-01-29,18.5,57.3,Winter,21.2,,,3474.1289892814266,2431.8902924969984,1042.2386967844282,
2022-01-30,19.7,56.4,Winter,21.1,,,3567.7378069127208,2497.416464838904,1070.3213420738164,
2022-01-31,21.5,54.1,Winter,21.2,,,3628.362924556844,2539.854047189791,1088.5088773670534,
2022-02-01,21.0,54.8,Winter,21.2,,,3488.5812588167064,2442.006881171694,1046.574377645012,
2022-02-02,21.9,53.4,Winter,21.4,,,3556.8759218792165,2489.8131453154515,1067.062776563765,
2022-02-03,20.7,58.6,Winter,21.8,,,3389.6831597563696,2372.7782118294585,1016.9049479269112,
2022-02-04,19.7,66.7,Winter,19.6,,,3581.552289031501,2507.0866023220506,1074.4656867094504,
2022-02-05,20.0,62.3,Winter,21.4,,,3545.7201481558195,2482.0041037090737,1063.716044446746,
2022-02-06,21.2,60.6,Winter,21.6,,,3397.6269605108487,2378.338872357594,1019.2880881532548,
2022-02-07,21.8,66.0,Winter,21.5,,,3477.341137953629,2434.1387965675403,1043.2023413860888,
2022-02-08,21.5,68.6,Winter,21.5,,,3567.4346870154573,2497.20428091082,1070.2304061046373,
2022-02-09,19.9,66.0,Winter,21.5,,,3525.274021825701,2467.6918152779904,1057.5822065477105,
2022-02-10,20.3,63.0,Winter,21.6,,,3625.530937448175,2537.8716562137224,1087.6592812344527,
2022-02-11,20.8,54.1,Winter,21.8,,,3493.0555049674763,2445.138853477233,1047.916651490243,
2022-02-12,21.4,53.1,Winter,22.0,,,3613.6916949811935,2529.584186486836,1084.1075084943584,
2022-02-13,21.8,58.6,Winter,22.1,,,3541.301416212389,2478.9109913486723,1062.3904248637168,
2022-02-14,21.8,55.4,Winter,22.3,,,3620.4057417614617,2534.284019233023,1086.1217225284388,
2022-02-15,21.3,53.2,Winter,22.5,,,3378.0804742671185,2364.656331986983,1013.4241422801356,
2022-02-16,21.3,57.5,Winter,20.6,,,3423.0682420131907,2396.147769409233,1026.9204726039573,
2022-02-17,22.1,53.5,Winter,22.1,,,3654.008845105591,2557.8061915739136,1096.2026535316777,
2022-02-18,22.4,53.5,Winter,22.1,,,3599.3972951727624,2519.5781066209333,1079.8191885518288,
2022-02-19,23.2,56.6,Winter,21.0,,,3466.19339746326,2426.3353782242816,1039.8580192389782,
2022-02-20,23.2,49.7,Winter,23.4,,,3369.7212650909987,2358.804885563699,1010.9163795272998,
2022-02-21,23.1,50.3,Winter,23.4,,,3372.7094882163565,2360.8966417514494,1011.8128464649072,
2022-02-22,23.8,44.7,Winter,23.4,,,3491.1792015710766,2443.8254410997533,1047.353760471323,
2022-02-23,24.6,53.7,Winter,23.0,,,3634.868419788616,2544.407893852031,1090.4605259365849,
2022-02-24,25.3,55.0,Winter,21.9,,,3570.411738301203,2499.288216810842,1071.123521490361,
2022-02-25,24.5,50.0,Winter,22.0,,,3575.381062292734,2502.7667436049137,1072.6143186878203,
2022-02-26,24.7,44.1,Winter,21.3,,,3389.5278468841248,2372.669492818887,1016.8583540652376,
2022-02-27,24.5,47.1,Winter,22.7,,,3567.841706022311,2497.4891942156173,1070.3525118066934,
2022-02-28,24.2,45.2,Winter,21.5,,,3484.6872336928727,2439.2810635850105,1045.406170107862,
2022-03-01,24.2,44.0,Summer,21.3,,,4815.269479868262,3370.6886359077835,1444.580843960479,
2022-03-02,24.6,46.9,Summer,20.1,,,4636.693137984339,3245.6851965890373,1391.007941395302,
2022-03-03,25.4,46.8,Summer,20.0,,,4824.419386294812,3377.0935704063686,1447.325815888444,
2022-03-04,25.2,45.8,Summer,21.9,,,4533.281875763398,3173.297313034378,1359.9845627290194,
2022-03-05,25.2,44.3,Summer,23.7,,,4521.20791697273,3164.8455418809112,1356.362375091819,
2022-03-06,25.1,49.0,Summer,17.7,,,4553.096388574695,3187.1674720022866,1365.9289165724088,
2022-03-07,25.8,50.9,Summer,18.0,,,4738.709248816091,3317.096474171264,1421.6127746448274,
2022-03-08,25.9,51.1,Summer,19.3,,,4710.3605230274725,3297.2523661192304,1413.108156908242,
2022-03-09,25.2,55.2,Summer,20.9,,,4667.767558662681,3267.4372910638767,1400.3302675988043,
2022-03-10,24.7,55.5,Summer,17.8,,,4733.558673360015,3313.4910713520103,1420.0676020080048,
2022-03-11,25.3,54.9,Summer,20.0,,,4698.390851608279,3288.873596125796,1409.517255482484,
2022-03-12,24.8,54.5,Summer,21.9,,,4708.277243662768,3295.7940705639376,1412.4831730988308,
2022-03-13,25.6,48.5,Summer,24.1,,,4461.265317368344,3122.8857221578405,1338.379595210503,
2022-03-14,25.5,41.0,Summer,25.3,,,4646.11825078866,3252.2827755520616,1393.835475236598,
2022-03-15,26.3,38.1,Summer,25.5,,,4832.340360385844,3382.6382522700906,1449.7021081157534,
2022-03-16,27.5,37.9,Summer,25.8,,,4622.620444978163,3235.834311484713,1386.786133493449,
2022-03-17,27.9,37.9,Summer,25.5,,,4612.325031722901,3228.627522206031,1383.6975095168707,
2022-03-18,28.5,44.5,Summer,23.7,,,4810.196860003199,3367.137802002239,1443.0590580009598,
2022-03-19,27.6,54.9,Summer,22.1,,,4713.543233484964,3299.4802634394746,1414.0629700454897,
2022-03-20,27.2,53.3,Summer,21.9,,,4729.105203629902,3310.373642540931,1418.7315610889707,
2022-03-21,27.2,55.8,Summer,20.9,,,4458.324381880265,3120.827067316185,1337.4973145640795,
2022-03-22,27.9,47.2,Summer,19.7,,,4620.535978643478,3234.3751850504345,1386.1607935930438,
2022-03-23,27.7,45.1,Summer,16.9,,,4671.52536207202,3270.0677534504134,1401.457608621606,
2022-03-24,27.8,56.5,Summer,17.1,,,4635.1036776932815,3244.572574385297,1390.5311033079847,
2022-03-25,27.3,67.8,Summer,14.4,,,4729.9972770755485,3310.998093952884,1418.9991831226648,
2022-03-26,28.1,64.6,Summer,21.7,,,4580.650221812867,3206.455155269007,1374.1950665438603,
2022-03-27,28.3,58.3,Summer,20.6,,,4680.4064233578965,3276.284496350527,1404.121927007369,
2022-03-28,28.8,55.3,Summer,20.4,,,4522.795034017175,3165.956523812022,1356.8385102051525,
2022-03-29,29.2,48.5,Summer,26.3,,,4579.163865187812,3205.414705631468,1373.7491595563438,
2022-03-30,29.0,37.9,Summer,26.8,,,4445.519638770032,3111.863747139022,1333.6558916310096,
2022-03-31,27.9,33.9,Summer,27.4,,,4813.683845769418,3369.5786920385926,1444.1051537308258,
2022-04-01,27.7,35.7,Summer,27.5,,,4643.715744869474,3250.601021408632,1393.1147234608425,
2022-04-02,27.6,48.0,Summer,26.8,,,4689.486928956494,3282.640850269546,1406.8460786869484,
2022-04-03,28.5,56.2,Summer,25.1,,,4515.580710525805,3160.906497368064,1354.674213157742,
2022-04-04,28.5,57.1,Summer,21.9,,,4465.410387110706,3125.7872709774942,1339.623116133212,
2022-04-05,29.3,59.7,Summer,21.6,,,4813.702509720394,3369.5917568042755,1444.1107529161184,
2022-04-06,29.1,62.2,Summer,24.4,,,4554.318566581558,3188.0229966070906,1366.2955699744675,
2022-04-07,29.3,58.1,Summer,24.6,,,4794.456390154052,3356.1194731078363,1438.3369170462158,
2022-04-08,29.1,57.5,Summer,22.5,,,4498.63063189483,3149.041442326381,1349.5891895684492,
2022-04-09,28.5,60.2,Summer,23.0,,,4635.599290769096,3244.919503538368,1390.679787230729,
2022-04-10,28.8,61.6,Summer,23.5,,,4613.974866806751,3229.7824067647257,1384.1924600420257,
2022-04-11,28.7,54.4,Summer,24.5,,,4439.7359158978725,3107.8151411285107,1331.920774769362,
2022-04-12,29.4,47.9,Summer,25.1,,,4520.528890252724,3164.370223176906,1356.1586670758172,
2022-04-13,30.0,46.1,Summer,23.3,,,4490.227452297531,3143.159216608272,1347.0682356892596,
2022-04-14,29.2,54.5,Summer,24.2,,,4493.76184785334,3145.633293497337,1348.128554356002,
2022-04-15,28.4,56.9,Summer,26.8,,,4708.275789618815,3295.7930527331705,1412.4827368856447,
2022-04-16,28.3,51.2,Summer,27.5,,,4581.277163050634,3206.894014135444,1374.3831489151903,
2022-04-17,28.4,53.9,Summer,26.5,,,4602.604347827166,3221.823043479016,1380.78130434815,
2022-04-18,28.3,55.6,Summer,26.1,,,4712.835439154146,3298.9848074079023,1413.850631746244,
2022-04-19,28.6,59.0,Summer,25.0,,,4481.837671745087,3137.286370221561,1344.5513015235265,
2022-04-20,29.6,55.2,Summer,23.3,,,4644.64042802726,3251.248299619082,1393.3921284081782,
2022-04-21,29.4,46.2,Summer,23.0,,,4768.623011837026,3338.036108285918,1430.586903551108,
2022-04-22,30.1,40.0,Summer,23.1,,,4716.824140605939,3301.776898424157,1415.047242181782,
2022-04-23,29.4,55.9,Summer,21.3,,,4705.29489013057,3293.706423091399,1411.5884670391713,
2022-04-24,28.7,60.5,Summer,21.9,,,4730.201836869478,3311.1412858086346,1419.0605510608436,
2022-04-25,29.8,53.3,Summer,24.3,,,4774.289352361226,3342.0025466528577,1432.286805708368,
2022-04-26,30.2,47.6,Summer,25.3,,,4663.321913007652,3264.3253391053563,1398.996573902296,
2022-04-27,31.0,45.1,Summer,24.3,,,4816.457149116514,3371.52000438156,1444.9371447349545,
2022-04-28,30.9,47.5,Summer,23.9,,,4572.860271602453,3201.0021901217174,1371.8580814807362,
2022-04-29,30.2,58.9,Summer,25.3,,,4693.881439882766,3285.7170079179364,1408.16443196483,
2022-04-30,29.6,49.2,Summer,27.4,,,4616.568429369284,3231.5979005584986,1384.9705288107857,
2022-05-01,28.7,52.4,Summer,27.1,,,4704.204002826697,3292.942801978688,1411.2612008480094,
2022-05-02,28.5,62.9,Summer,26.2,,,4627.928564585164,3239.5499952096147,1388.3785693755494,
2022-05-03,28.3,63.5,Summer,26.5,,,4442.263700907425,3109.5845906351974,1332.6791102722275,
2022-05-04,29.1,57.9,Summer,27.3,,,4590.715118519349,3213.500582963544,1377.2145355558048,
2022-05-05,29.2,56.9,Summer,27.0,,,4580.085091315354,3206.059563920747,1374.0255273946063,
2022-05-06,29.1,53.0,Summer,27.5,,,4839.353120968585,3387.5471846780097,1451.8059362905758,
2022-05-07,29.4,56.0,Summer,27.0,,,4773.277549838245,3341.2942848867715,1431.9832649514738,
2022-05-08,30.0,54.6,Summer,22.4,,,4650.793413561984,3255.5553894933887,1395.2380240685957,
2022-05-09,29.3,59.9,Summer,22.2,,,4465.439465173838,3125.807625621686,1339.6318395521514,
2022-05-10,28.7,65.9,Summer,22.7,,,4598.542577570973,3218.979804299681,1379.562773271292,
2022-05-11,28.1,67.9,Summer,21.7,,,4784.694202797004,3349.285941957902,1435.408260839101,
2022-05-12,27.2,73.1,Summer,14.5,,,4565.368995951692,3195.7582971661845,1369.6106987855078,
2022-05-13,27.6,69.0,Summer,20.7,,,4725.00053709762,3307.5003759683336,1417.5001611292862,
2022-05-14,28.0,63.3,Summer,24.1,,,4655.415742764775,3258.7910199353423,1396.6247228294328,
2022-05-15,28.4,67.3,Summer,24.4,,,4812.821684383232,3368.9751790682626,1443.84650531497,
2022-05-16,29.8,61.4,Summer,26.7,,,4689.995044436874,3282.996531105812,1406.9985133310624,
2022-05-17,29.1,60.4,Summer,25.2,,,4463.697973206608,3124.588581244626,1339.1093919619827,
2022-05-18,28.6,60.3,Summer,24.8,,,4550.523705369762,3185.366593758833,1365.1571116109287,
2022-05-19,28.3,65.9,Summer,19.1,,,4529.017187915226,3170.3120315406577,1358.705156374568,
2022-05-20,26.5,71.1,Summer,14.5,,,4545.275964097685,3181.693174868379,1363.5827892293055,
2022-05-21,27.2,65.4,Summer,24.6,,,4715.83505639957,3301.084539479699,1414.7505169198712,
2022-05-22,27.7,65.1,Summer,25.2,,,4783.666181433902,3348.566327003731,1435.0998544301708,
2022-05-23,27.9,66.5,Summer,22.9,,,4610.838773093382,3227.587141165367,1383.2516319280148,
2022-05-24,28.2,67.1,Summer,22.0,,,4613.272091124256,3229.2904637869788,1383.981627337277,
2022-05-25,28.1,65.6,Summer,25.4,,,4818.668575983164,3373.0680031882143,1445.6005727949494,
2022-05-26,27.7,67.3,Summer,22.9,,,4700.125908388953,3290.088135872267,1410.037772516686,
2022-05-27,27.6,64.6,Summer,22.9,,,4790.616364934287,3353.431455454001,1437.1849094802865,
2022-05-28,27.4,65.3,Summer,22.7,,,4831.73866320182,3382.2170642412734,1449.521598960546,
2022-05-29,27.4,66.6,Summer,21.4,,,4487.930592197351,3141.5514145381453,1346.3791776592054,
2022-05-30,27.6,66.6,Summer,23.4,,,4527.576778846945,3169.303745192861,1358.2730336540835,
2022-05-31,28.0,66.4,Summer,23.5,,,4527.613070494436,3169.329149346105,1358.283921148331,
2022-06-01,27.5,66.7,Monsoon,18.7,,,3445.236847826543,2411.66579347858,1033.5710543479631,
