name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
pune,2020-12-30,28.8,14.4,20.5,28.3,14.4,20.5,14.2,70.6,0,0,0,,0,0,29.9,11.9,81.2,1012.6,2.6,5.5,213.1,18.5,8,,2020-12-30T07:06:17,2020-12-30T18:08:15,0.5,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2020-12-31,28.1,13.9,20.6,28.5,13.9,20.7,14.6,70.2,0,0,0,,0,0,38.2,15.8,96.5,1013.1,21.1,5.5,203.7,17.5,8,,2020-12-31T07:06:39,2020-12-31T18:08:51,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-01-01,29.6,16.1,22.3,30.4,16.1,22.5,17.2,74.8,0,0,0,,0,0,31.7,12.2,110.9,1013.2,39.1,5.4,175.3,15,7,,2021-01-01T07:07:00,2021-01-01T18:09:27,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-01-02,28.8,18.4,22.6,28.9,18.4,22.7,16.6,70.8,0,0,0,,0,0,29.9,10.4,102.4,1013.3,62.6,6.3,191.2,16.6,7,,2021-01-02T07:07:19,2021-01-02T18:10:03,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-01-03,28.3,15.9,21.8,28.1,15.9,21.8,14.5,66.2,0,0,0,,0,0,28.1,10.1,108.5,1011.8,31.1,5.5,198,17.1,8,,2021-01-03T07:07:38,2021-01-03T18:10:40,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-01-04,26.8,18.1,22,27.6,18.1,22.1,17.6,77.4,2.8,100,50,rain,0,0,31.3,13,128.8,1011.5,63.9,5.5,155.9,13.6,6,,2021-01-04T07:07:56,2021-01-04T18:11:17,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-01-05,27.1,18.5,22,28.3,18.5,22.1,18.6,82.1,1.1,100,29.17,rain,0,0,26.6,11.5,100.9,1012.6,59.3,6.3,117.3,10.2,5,,2021-01-05T07:08:13,2021-01-05T18:11:54,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-01-06,30.1,18.8,23.2,30.3,18.8,23.4,18.5,76.9,1.2,100,29.17,rain,0,0,28.1,10.8,90.9,1011.9,56.8,5.5,163,14.2,7,,2021-01-06T07:08:28,2021-01-06T18:12:32,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-01-07,28.3,18.4,22.5,29.8,18.4,22.7,19.6,84.6,4,100,4.17,rain,0,0,30.6,11.9,92.6,1010.7,75.9,5.5,113.3,9.8,6,,2021-01-07T07:08:43,2021-01-07T18:13:10,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-01-08,25.2,20.5,22.2,25.2,20.5,22.2,19.9,87.7,33,100,12.5,rain,0,0,31.7,10.8,91.1,1010.4,88.8,5.5,78.1,6.8,4,,2021-01-08T07:08:56,2021-01-08T18:13:48,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-01-09,28.7,19.9,23.4,32,19.9,23.8,20.5,84.3,0.9,100,25,rain,0,0,28.1,10.1,93.6,1010.8,84.3,5.8,155,13.3,6,,2021-01-09T07:09:08,2021-01-09T18:14:26,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-01-10,29.4,19.5,23.7,31.7,19.5,24.3,20.2,82.4,0.4,100,12.5,rain,0,0,31.3,10.8,80.9,1011.7,44.3,6.3,179.2,15.5,7,,2021-01-10T07:09:19,2021-01-10T18:15:04,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-01-11,30.1,19,23.5,31.1,19,23.8,18.1,73.9,0,0,0,,0,0,30.6,12.6,82.4,1012.8,13.9,5.3,211.6,18.4,8,,2021-01-11T07:09:29,2021-01-11T18:15:43,0.93,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-01-12,30.5,17.4,22.8,30.2,17.4,22.9,15.5,65.8,0,0,0,,0,0,31.7,12.2,81.9,1013.7,56.2,6.3,205.2,17.7,7,,2021-01-12T07:09:37,2021-01-12T18:16:21,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-01-13,30,16.9,22.9,30.1,16.9,23.1,16.3,68.5,0,0,0,,0,0,30.6,11.5,68.6,1012.8,45,6.3,191.8,16.6,8,,2021-01-13T07:09:44,2021-01-13T18:16:59,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-01-14,30,16.9,22.7,29.4,16.9,22.7,15.9,68.3,0,0,0,,0,0,28.1,10.1,74.2,1012.3,71.8,6.3,190.1,16.5,7,,2021-01-14T07:09:51,2021-01-14T18:17:38,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-01-15,31.1,16.2,22.5,30.2,16.2,22.5,15.7,68.7,0,0,0,,0,0,25.9,10.8,255.3,1011.2,46.5,5.5,220,19,8,,2021-01-15T07:09:55,2021-01-15T18:18:16,0.07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-01-16,30.5,17.1,22.8,31.2,17.1,23,16,67.5,0,0,0,,0,0,18.4,7.6,220.3,1010.1,18.7,5.5,217.9,18.7,8,,2021-01-16T07:09:59,2021-01-16T18:18:54,0.1,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-01-17,31,18.2,23.8,31.7,18.2,24,16.6,65.7,0,0,0,,0,0,23,7.6,244.1,1010.6,43.4,7,191.8,16.5,8,,2021-01-17T07:10:01,2021-01-17T18:19:32,0.13,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-01-18,30.8,20.2,24.4,31.3,20.2,24.7,17.5,67.3,0,0,0,,0,0,19.1,6.1,292.5,1012,59.7,5.5,188.5,16.4,8,,2021-01-18T07:10:02,2021-01-18T18:20:10,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-01-19,29.8,18.1,23.6,30.4,18.1,23.9,17.1,68.8,0,0,0,,0,0,19.1,9.7,297.3,1012.4,36,5.5,181.1,15.6,7,,2021-01-19T07:10:02,2021-01-19T18:20:47,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-01-20,31,18.1,23.5,31.4,18.1,23.7,16.4,66.8,0,0,0,,0,0,22.3,10.4,294.8,1013.3,13.5,6.1,224.2,19.3,8,,2021-01-20T07:10:01,2021-01-20T18:21:25,0.23,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-01-21,30.3,15.2,22.2,29.8,15.2,22.2,14.3,63.4,0,0,0,,0,0,20.9,9.3,278.7,1013.1,2.9,7,229.1,19.9,8,,2021-01-21T07:09:58,2021-01-21T18:22:02,0.25,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-01-22,30.3,14.7,22,29.8,14.7,21.9,14.4,65.6,0,0,0,,0,0,28.1,10.8,67.9,1012.7,6.5,7,230.5,20.1,8,,2021-01-22T07:09:54,2021-01-22T18:22:39,0.29,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-01-23,31.1,15.1,22.7,30.5,15.1,22.7,15.5,67.2,0,0,0,,0,0,18.4,6.8,326,1012.6,0.1,5.5,230.9,20,8,,2021-01-23T07:09:49,2021-01-23T18:23:16,0.32,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-01-24,31.8,15.2,22.8,31.4,15.2,22.8,15,64.6,0,0,0,,0,0,23.8,11.5,312.2,1013.4,0,6.3,233.3,20.2,8,,2021-01-24T07:09:43,2021-01-24T18:23:52,0.35,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-01-25,30.4,14.4,21.6,30.3,14.4,21.5,13.9,65.1,0,0,0,,0,0,23.4,10.1,339,1014,60.8,6.3,235.3,20.3,8,,2021-01-25T07:09:35,2021-01-25T18:24:28,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-01-26,30.3,13.9,21.7,29.6,13.9,21.6,12.5,59.3,0,0,0,,0,0,26.6,11.2,294,1013.5,35,7,234.4,20.2,8,,2021-01-26T07:09:26,2021-01-26T18:25:03,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-01-27,30.3,13.9,21.2,29.4,13.9,21,12.7,62.5,0,0,0,,0,0,25.6,10.1,313.4,1013.1,23.5,5.5,235.1,20.2,8,,2021-01-27T07:09:16,2021-01-27T18:25:39,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-01-28,31.1,14.1,21.5,29.5,14.1,21.2,12.6,61.5,0,0,0,,0,0,27,10.8,288.5,1013.5,13,5.5,237.4,20.6,8,,2021-01-28T07:09:04,2021-01-28T18:26:14,0.48,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-01-29,29.6,13.3,20.5,28.7,13.3,20.4,12.5,64.1,0,0,0,,0,0,24.5,9,28.5,1014.5,33.8,6.3,216.5,18.7,8,,2021-01-29T07:08:52,2021-01-29T18:26:48,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-01-30,29,13.4,20.9,28.3,13.4,20.9,12.9,62.7,0,0,0,,0,0,29.2,10.4,52,1014.3,33.8,6.3,229.4,19.9,8,,2021-01-30T07:08:38,2021-01-30T18:27:22,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-01-31,29.1,14.4,21.5,28.8,14.4,21.5,13.7,64,0,0,0,,0,0,31,10.8,38.1,1014.3,24.2,6.3,215.3,18.7,8,,2021-01-31T07:08:23,2021-01-31T18:27:56,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-02-01,29.1,15.1,21.5,28.4,15.1,21.4,13.7,64.6,0,0,0,,0,0,36.4,15.1,82.7,1016.3,20,5.5,215.8,18.7,8,,2021-02-01T07:08:07,2021-02-01T18:28:29,0.62,Clear,Partly cloudy throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-02-02,29.2,15.2,22,27.9,15.2,21.8,11.2,53.8,0,0,0,,0,0,33.8,14,89.2,1016.7,7.9,6.6,241.4,20.9,9,,2021-02-02T07:07:49,2021-02-02T18:29:01,0.66,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-02-03,29,11.7,20.5,27.6,11.7,20.2,9.2,52.5,0,0,0,,0,0,31.7,13.3,93.9,1015.6,0.9,7,245.2,21.1,9,,2021-02-03T07:07:30,2021-02-03T18:29:34,0.7,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-02-04,29.4,11.9,20.7,28.1,11.9,20.5,10.4,55.2,0,0,0,,0,0,25.9,9.4,134.9,1015.1,4.9,4.9,245.4,21.1,9,,2021-02-04T07:07:11,2021-02-04T18:30:05,0.75,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-02-05,30,13.2,21.5,28.9,13.2,21.3,11.9,58.5,0,0,0,,0,0,26.3,11.5,303.9,1014.2,3.5,5.5,243.9,21.1,9,,2021-02-05T07:06:50,2021-02-05T18:30:37,0.77,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-02-06,29,12.7,20.5,27.9,12.7,20.3,10.3,56.2,0,0,0,,0,0,40.3,16.6,63.6,1014.2,7,6.3,249.7,21.6,9,,2021-02-06T07:06:28,2021-02-06T18:31:07,0.8,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-02-07,28.2,12.4,20.1,27.1,12.4,20,9.1,52.5,0,0,0,,0,0,40.7,16.9,77.8,1015.4,0,7,252.8,21.8,9,,2021-02-07T07:06:05,2021-02-07T18:31:37,0.84,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-02-08,29,11.9,20.1,27.6,11.9,19.9,8.4,51.3,0,0,0,,0,0,35.6,14,82,1015.8,0.1,6.3,257.4,22.4,9,,2021-02-08T07:05:40,2021-02-08T18:32:07,0.87,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-02-09,30,10.1,20.2,28.3,10.1,19.8,7.2,47.6,0,0,0,,0,0,28.1,10.8,83.5,1014.9,0,4.9,260.3,22.4,9,,2021-02-09T07:05:15,2021-02-09T18:32:36,0.91,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-02-10,31.1,10.4,21,29.2,10.4,20.6,8.4,48.8,0,0,0,,0,0,22.3,9,11.2,1013.1,61.2,6.4,258.8,22.5,9,,2021-02-10T07:04:49,2021-02-10T18:33:05,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-02-11,30.6,11.7,22.2,28.8,11.7,21.8,8.8,47.1,0,0,0,,0,0,30.6,12.2,62.6,1012.4,82.6,4,258.9,22.4,9,,2021-02-11T07:04:21,2021-02-11T18:33:33,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,remote"
pune,2021-02-12,30.7,16.2,22.9,29.2,16.2,22.6,11,49.1,0,0,0,,0,0,21.6,7.6,352.2,1012.5,56.9,,254.9,22,9,,2021-02-12T07:03:53,2021-02-12T18:34:01,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
pune,2021-02-13,30.7,16.8,22.9,29.6,16.8,22.7,13.5,58.7,0,0,0,,0,0,28.1,10.8,211.9,1013.6,9.9,6,253.5,21.9,9,,2021-02-13T07:03:23,2021-02-13T18:34:28,0.05,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-02-14,31,14.6,22.9,29.7,14.6,22.6,13.1,57.9,0,0,0,,0,0,20.9,7.2,350.9,1013.5,12.3,6.3,243.2,20.9,9,,2021-02-14T07:02:53,2021-02-14T18:34:54,0.08,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-02-15,31.3,15.9,23,30,15.9,22.9,14.9,64,0,0,0,,0,0,32,13.3,284.9,1012.7,18.5,6.3,232,20,9,,2021-02-15T07:02:21,2021-02-15T18:35:20,0.11,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-02-16,30.5,16.2,22.8,29.6,16.2,22.6,15.4,67.2,0,0,0,,0,0,33.5,13.7,282.4,1011.9,21.2,5.5,236.3,20.6,9,,2021-02-16T07:01:49,2021-02-16T18:35:46,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-02-17,30,16.6,22.9,29.1,16.6,22.8,15.6,67.8,0,0,0,,0,0,27,8.3,350,1011.5,42.2,5.5,228.9,19.7,8,,2021-02-17T07:01:16,2021-02-17T18:36:11,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-02-18,30.8,17.2,21.9,30.1,17.2,21.8,15.1,67.6,2.2,100,25,rain,0,0,40,16.5,107.9,1013,49.4,5.5,219.2,19,8,,2021-02-18T07:00:42,2021-02-18T18:36:35,0.21,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-02-19,26.3,16.9,20.7,26.3,16.9,20.7,14.4,68.7,0.7,100,12.5,rain,0,0,47.9,19.4,88.1,1015.8,42.1,7.6,201.5,17.4,7,,2021-02-19T07:00:07,2021-02-19T18:36:59,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-02-20,27.4,14.3,20.4,26.9,14.3,20.3,12.3,63.1,0,0,0,,0,0,49.7,21.6,92.2,1015.7,10.7,4,227,19.5,9,,2021-02-20T06:59:31,2021-02-20T18:37:22,0.25,Clear,Clear conditions throughout the day.,clear-day,"43063099999,remote"
pune,2021-02-21,28.6,15.1,22,28.1,15.1,21.9,12.8,58.2,0,0,0,,0,0,47.5,20.5,93.7,1015.2,16.4,5.7,237.1,20.5,9,,2021-02-21T06:58:54,2021-02-21T18:37:45,0.3,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote"
pune,2021-02-22,29.8,15.7,23.1,29.3,15.7,23.1,14.1,58.8,0,0,0,,0,0,35.3,14.4,90.4,1015.1,18.8,6.3,220.1,19.1,8,,2021-02-22T06:58:16,2021-02-22T18:38:08,0.34,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-02-23,32,16.4,24.1,30.6,16.4,23.9,14.4,57.7,0,0,0,,0,0,25.2,8.6,70,1013.4,15.4,6.3,246.8,21.3,9,,2021-02-23T06:57:38,2021-02-23T18:38:30,0.37,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-02-24,32.8,16.4,24.3,31.4,16.4,24,14.1,57.5,0.1,100,4.17,rain,0,0,28.8,11.5,77.7,1012.3,8,6.3,256.6,22.2,9,,2021-02-24T06:56:59,2021-02-24T18:38:51,0.4,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-02-25,34,17.1,25.2,32.8,17.1,24.9,14.3,54.2,0,0,0,,0,0,23.4,11.2,317.5,1012.4,23,5.5,237.2,20.7,9,,2021-02-25T06:56:19,2021-02-25T18:39:12,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-02-26,34.8,17.2,25.3,33.3,17.2,24.9,13.4,51.1,0,0,0,,0,0,29.5,13.3,311.4,1011.3,24.8,6.3,250,21.7,9,,2021-02-26T06:55:39,2021-02-26T18:39:33,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-02-27,34.8,15.4,24.8,32.7,15.4,24.2,12,50.7,0,0,0,,0,0,23.8,9,1.4,1010.4,9.1,5.1,273,23.6,9,,2021-02-27T06:54:58,2021-02-27T18:39:53,0.5,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-02-28,35.1,16.2,25.7,32.9,16.2,25,11.5,46.6,0,0,0,,0,0,31,11.5,63.8,1010.6,22.7,7,265.8,23.1,9,,2021-02-28T06:54:16,2021-02-28T18:40:13,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-03-01,34.6,20.7,26.4,32.7,20.7,25.8,12.4,45.2,0,0,0,,0,0,31.7,11.2,25.8,1012.9,56.2,6.3,207.1,17.8,8,,2021-03-01T06:53:34,2021-03-01T18:40:32,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-03-02,34.8,17.2,26.3,32.7,17.2,25.7,11.3,43.3,0,0,0,,0,0,34.2,14,40.1,1013.7,8.9,7,262.8,22.7,9,,2021-03-02T06:52:51,2021-03-02T18:40:51,0.6,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-03-03,35.1,15.9,25.4,32.7,15.9,24.6,8.3,38.4,0,0,0,,0,0,37.8,15.8,76.7,1012.5,0.1,6.3,282.9,24.5,10,,2021-03-03T06:52:07,2021-03-03T18:41:10,0.64,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-03-04,35.1,16.1,25.3,32.7,16.1,24.6,8.4,37.6,0,0,0,,0,0,29.2,10.1,77,1012.4,2.6,6.3,278,24,10,,2021-03-04T06:51:23,2021-03-04T18:41:28,0.67,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-03-05,35,16.2,25.7,32.7,16.2,25,9.9,41.3,0,0,0,,0,0,31.7,9.4,51.1,1013.2,0.9,7,284.7,24.5,10,,2021-03-05T06:50:38,2021-03-05T18:41:45,0.71,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-03-06,35.3,15.9,26.1,33,15.9,25.5,12,46.2,0,0,0,,0,0,27.7,13.3,283.8,1013.3,0.4,7,284.2,24.5,10,,2021-03-06T06:49:53,2021-03-06T18:42:03,0.75,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-03-07,35.3,16.4,26.1,33.2,16.4,25.4,11.4,45.3,0,0,0,,0,0,33.8,15.1,323.8,1012.4,0,7,285.5,24.7,10,,2021-03-07T06:49:07,2021-03-07T18:42:20,0.78,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-03-08,35.6,16.4,25.9,33.6,16.4,25.2,8.5,36.2,0,0,0,,0,0,25.2,8.6,0.7,1012.4,2.3,7,286.7,24.9,10,,2021-03-08T06:48:21,2021-03-08T18:42:37,0.82,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-03-09,35.1,17.2,26.2,33.3,17.2,25.6,11.6,43.8,0,0,0,,0,0,33.5,10.1,25.9,1012.6,31.5,7,228.9,19.8,9,,2021-03-09T06:47:35,2021-03-09T18:42:53,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-03-10,35.3,18.2,26.7,33.4,18.2,26.1,12.3,44,0,0,0,,0,0,27,12.2,287.2,1012.3,32.2,7,256,22.2,9,,2021-03-10T06:46:48,2021-03-10T18:43:09,0.89,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-03-11,36.3,17.7,26.2,33.8,17.7,25.7,12.6,46.3,0,0,0,,0,0,39.2,16.9,280.8,1012.1,24.7,6.3,253.9,22,10,,2021-03-11T06:46:01,2021-03-11T18:43:25,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-03-12,35.6,16.9,26.3,33.5,16.9,25.7,12.1,45.4,0,0,0,,0,0,29.5,12.2,302.8,1013.2,23,6.3,270.3,23.3,9,,2021-03-12T06:45:13,2021-03-12T18:43:41,0.96,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-03-13,34.6,19.1,26.2,33,19.1,25.7,12.2,44.5,0,0,0,,0,0,43.6,17.3,52.8,1013.5,40.5,6.3,278.5,24.1,10,,2021-03-13T06:44:25,2021-03-13T18:43:56,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-03-14,35.3,18.1,26.4,33.1,18.1,25.8,11.9,43.8,0,0,0,,0,0,32.4,11.5,282.9,1011.5,20.2,7,267.9,23.2,10,,2021-03-14T06:43:37,2021-03-14T18:44:11,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-03-15,35.6,17.4,26.7,33.5,17.4,26.2,13.6,48,0,0,0,,0,0,29.2,12.6,281.3,1010.8,16.5,6.3,253.3,21.9,9,,2021-03-15T06:42:48,2021-03-15T18:44:26,0.06,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-03-16,35.3,17.4,26.7,33.3,17.4,26.1,11.5,41.6,0,0,0,,0,0,26.6,10.1,332.9,1011.1,12.8,6.3,281.9,24.3,10,,2021-03-16T06:42:00,2021-03-16T18:44:41,0.09,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2021-03-17,35.6,18.7,26.9,33.9,18.7,26.4,12.5,43.5,0,0,0,,0,0,25.6,10.4,317.2,1009.9,57.1,6.3,249.9,21.5,10,,2021-03-17T06:41:11,2021-03-17T18:44:55,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-03-18,35.6,18.4,27,33.7,18.4,26.5,13.3,46.3,0,0,0,,0,0,31.7,13,294.9,1010,49.9,7,243.7,20.9,9,,2021-03-18T06:40:21,2021-03-18T18:45:10,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-03-19,35.1,20.4,26.7,32.9,20.4,26.2,13.1,46.4,0,0,0,,0,0,33.8,15.1,310.6,1010.5,25.5,6.3,273.7,23.5,9,,2021-03-19T06:39:32,2021-03-19T18:45:24,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2021-03-20,34.1,18.1,25.7,32.8,18.1,25.5,13.5,49.1,0.1,100,4.17,rain,0,0,26.3,10.4,348.9,1009.5,25.3,7,259.3,22,8,,2021-03-20T06:38:43,2021-03-20T18:45:38,0.22,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-03-21,34.3,18.7,25.6,32.7,18.7,25.4,14.4,52.3,0.2,100,4.17,rain,0,0,32.4,11.5,100.1,1009.5,33.4,5.5,249,21.6,9,,2021-03-21T06:37:53,2021-03-21T18:45:52,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-03-22,34.3,18.4,25,33.1,18.4,24.9,15.8,59.5,5,100,4.17,rain,0,0,28.8,10.1,45.8,1011.5,44.4,6.3,251.1,21.6,9,,2021-03-22T06:37:04,2021-03-22T18:46:06,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2021-03-23,33.1,19.7,25.2,32.5,19.7,25.3,16.8,61.8,0.9,100,16.67,rain,0,0,38.9,14.8,90.7,1012.6,37.7,5.5,252.6,22,9,,2021-03-23T06:36:14,2021-03-23T18:46:19,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
