Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Usage (kWh),Rural Usage (kWh),Urban Household (kWh),Urban Industrial (kWh),Urban Commercial (kWh),Urban Others (kWh),Rural Household (kWh),Rural Industrial (kWh),Rural Commercial (kWh),Rural Others (kWh),Period,Day,Month,Year,Season_Autumn,Season_Monsoon,Season_Post-Monsoon,Season_Summer,Season_Winter,Period_Lockdown,Period_Post-lockdown,Period_Pre-lockdown
28-03-2021,28.3,40.1,Summer,26.1,0,3130000,3216.496269,2053.456343,1163.039926,821.3825374,821.3825374,308.0184515,102.6728172,581.5199629,348.9119778,174.4559889,58.15199629,Post-lockdown,28,3,2021,0,0,0,1,0,0,1,0
29-03-2021,28.9,49,Summer,26.6,0,3130000,3217.184071,2074.533651,1142.65042,829.8134604,829.8134604,311.1800477,103.7266826,571.32521,342.795126,171.397563,57.132521,Post-lockdown,29,3,2021,0,0,0,1,0,0,1,0
30-03-2021,26.8,50.6,Summer,26.5,0,3130000,3217.871873,2162.261343,1055.61053,864.9045372,864.9045372,324.3392015,108.1130672,527.8052648,316.6831589,158.3415794,52.78052648,Post-lockdown,30,3,2021,0,0,0,1,0,0,1,0
31-03-2021,27.1,42.6,Summer,27.5,0,3130000,3218.559674,2224.92846,993.6312148,889.9713838,889.9713838,333.7392689,111.246423,496.8156074,298.0893644,149.0446822,49.68156074,Post-lockdown,31,3,2021,0,0,0,1,0,0,1,0
01-04-2021,26.6,47.7,Summer,26.9,0,3130000,3495.371397,2313.197612,1182.173785,925.2790447,925.2790447,346.9796417,115.6598806,591.0868927,354.6521356,177.3260678,59.10868927,Post-lockdown,1,4,2021,0,0,0,1,0,0,1,0
02-04-2021,26.3,54.4,Summer,27.3,0,3130000,3371.819203,2057.734411,1314.084792,823.0937643,823.0937643,308.6601616,102.8867205,657.0423961,394.2254377,197.1127188,65.70423961,Post-lockdown,2,4,2021,0,0,0,1,0,0,1,0
03-04-2021,26.6,63.8,Summer,25.6,0,3130000,3419.016231,2135.304187,1283.712044,854.1216749,854.1216749,320.2956281,106.7652094,641.8560219,385.1136131,192.5568066,64.18560219,Post-lockdown,3,4,2021,0,0,0,1,0,0,1,0
04-04-2021,27.6,61.6,Summer,25.8,0,3130000,3290.471006,2229.247202,1061.223804,891.6988808,891.6988808,334.3870803,111.4623601,530.611902,318.3671412,159.1835706,53.0611902,Post-lockdown,4,4,2021,0,0,0,1,0,0,1,0
05-04-2021,28.7,56.8,Summer,24.9,0,3130000,3341.763254,2209.505184,1132.25807,883.8020736,883.8020736,331.4257776,110.4752592,566.129035,339.677421,169.8387105,56.6129035,Post-lockdown,5,4,2021,0,0,0,1,0,0,1,0
06-04-2021,29.3,43.6,Summer,26.5,0,3130000,3418.418047,2312.169876,1106.248171,924.8679504,924.8679504,346.8254814,115.6084938,553.1240856,331.8744513,165.9372257,55.31240856,Post-lockdown,6,4,2021,0,0,0,1,0,0,1,0
07-04-2021,29,40.6,Summer,25.8,0,3130000,3567.898266,2491.071309,1076.826957,996.4285237,996.4285237,373.6606964,124.5535655,538.4134784,323.048087,161.5240435,53.84134784,Post-lockdown,7,4,2021,0,0,0,1,0,0,1,0
08-04-2021,27.6,47.8,Summer,22.7,0.1,3130000,3529.676692,2219.125174,1310.551518,887.6500697,887.6500697,332.8687761,110.9562587,655.2757589,393.1654553,196.5827277,65.52757589,Post-lockdown,8,4,2021,0,0,0,1,0,0,1,0
09-04-2021,28.3,55.4,Summer,24.1,0,3130000,3353.214149,2171.977805,1181.236344,868.7911222,868.7911222,325.7966708,108.5988903,590.6181718,354.3709031,177.1854515,59.06181718,Post-lockdown,9,4,2021,0,0,0,1,0,0,1,0
10-04-2021,28,50.9,Summer,20.9,0.1,3130000,3528.680629,2137.762124,1390.918505,855.1048496,855.1048496,320.6643186,106.8881062,695.4592525,417.2755515,208.6377757,69.54592525,Post-lockdown,10,4,2021,0,0,0,1,0,0,1,0
11-04-2021,28.8,50.1,Summer,21.7,0,3130000,3438.010773,2403.632388,1034.378385,961.4529553,961.4529553,360.5448582,120.1816194,517.1891924,310.3135154,155.1567577,51.71891924,Post-lockdown,11,4,2021,0,0,0,1,0,0,1,0
12-04-2021,27.8,55.8,Summer,22.4,19,3130000,3445.157891,2313.683332,1131.474559,925.4733328,925.4733328,347.0524998,115.6841666,565.7372795,339.4423677,169.7211838,56.57372795,Post-lockdown,12,4,2021,0,0,0,1,0,0,1,0
13-04-2021,27.6,55,Summer,18,1,3130000,3487.999996,2276.774713,1211.225283,910.709885,910.709885,341.5162069,113.8387356,605.6126417,363.367585,181.6837925,60.56126417,Post-lockdown,13,4,2021,0,0,0,1,0,0,1,0
14-04-2021,26.7,54.4,Summer,23.4,5,3130000,3555.773034,2476.264413,1079.508621,990.5057651,990.5057651,371.4396619,123.8132206,539.7543106,323.8525864,161.9262932,53.97543106,Post-lockdown,14,4,2021,0,0,0,1,0,0,1,0
15-04-2021,26.2,57.6,Summer,22.6,0,3130000,3331.757545,2098.911208,1232.846337,839.5644831,839.5644831,314.8366812,104.9455604,616.4231686,369.8539012,184.9269506,61.64231686,Post-lockdown,15,4,2021,0,0,0,1,0,0,1,0
16-04-2021,27.4,55,Summer,26.5,0,3130000,3519.038372,2408.845624,1110.192748,963.5382496,963.5382496,361.3268436,120.4422812,555.0963739,333.0578244,166.5289122,55.50963739,Post-lockdown,16,4,2021,0,0,0,1,0,0,1,0
17-04-2021,28.1,51.8,Summer,25.1,0,3130000,3467.095541,2351.478854,1115.616687,940.5915418,940.5915418,352.7218282,117.5739427,557.8083433,334.685006,167.342503,55.78083433,Post-lockdown,17,4,2021,0,0,0,1,0,0,1,0
18-04-2021,29,51.6,Summer,23.4,0,3130000,3461.808721,2347.485331,1114.32339,938.9941323,938.9941323,352.1227996,117.3742665,557.1616952,334.2970171,167.1485086,55.71616952,Post-lockdown,18,4,2021,0,0,0,1,0,0,1,0
19-04-2021,28.3,52.9,Summer,25.3,0,3130000,3394.68151,2040.213127,1354.468383,816.0852507,816.0852507,306.031969,102.0106563,677.2341916,406.340515,203.1702575,67.72341916,Post-lockdown,19,4,2021,0,0,0,1,0,0,1,0
20-04-2021,28.2,54.4,Summer,26.1,0,3130000,3555.876152,2394.000018,1161.876134,957.6000072,957.6000072,359.1000027,119.7000009,580.9380671,348.5628402,174.2814201,58.09380671,Post-lockdown,20,4,2021,0,0,0,1,0,0,1,0
21-04-2021,27.7,53.8,Summer,24.6,0.2,3130000,3219.247476,2227.848514,991.3989619,891.1394056,891.1394056,334.1772771,111.3924257,495.699481,297.4196886,148.7098443,49.5699481,Post-lockdown,21,4,2021,0,0,0,1,0,0,1,0
22-04-2021,28.5,51.8,Summer,25.4,0,3130000,3219.935278,1967.493435,1252.441843,786.9973738,786.9973738,295.1240152,98.37467173,626.2209215,375.7325529,187.8662765,62.62209215,Post-lockdown,22,4,2021,0,0,0,1,0,0,1,0
23-04-2021,27.9,45.1,Summer,23.2,0,3130000,3220.623079,2150.582441,1070.040639,860.2329762,860.2329762,322.5873661,107.529122,535.0203194,321.0121916,160.5060958,53.50203194,Post-lockdown,23,4,2021,0,0,0,1,0,0,1,0
24-04-2021,27.8,46.3,Summer,27.5,0,3130000,3221.310881,2250.943328,970.367553,900.3773312,900.3773312,337.6414992,112.5471664,485.1837765,291.1102659,145.5551329,48.51837765,Post-lockdown,24,4,2021,0,0,0,1,0,0,1,0
25-04-2021,28.7,52.8,Summer,22.8,0,3130000,3221.998683,2090.972267,1131.026416,836.3889066,836.3889066,313.64584,104.5486133,565.5132081,339.3079249,169.6539624,56.55132081,Post-lockdown,25,4,2021,0,0,0,1,0,0,1,0
26-04-2021,29.1,56.8,Summer,23.3,3.2,3130000,3222.686484,2213.968477,1008.718007,885.5873909,885.5873909,332.0952716,110.6984239,504.3590035,302.6154021,151.3077011,50.43590035,Post-lockdown,26,4,2021,0,0,0,1,0,0,1,0
27-04-2021,27.6,63.5,Summer,23.7,2,3130000,3223.374286,2026.427464,1196.946822,810.5709855,810.5709855,303.9641196,101.3213732,598.4734111,359.0840467,179.5420233,59.84734111,Post-lockdown,27,4,2021,0,0,0,1,0,0,1,0
28-04-2021,27.9,61.4,Summer,23.6,2,3130000,3224.062088,2228.545725,995.5163626,891.41829,891.41829,334.2818588,111.4272863,497.7581813,298.6549088,149.3274544,49.77581813,Post-lockdown,28,4,2021,0,0,0,1,0,0,1,0
29-04-2021,27.6,62,Summer,23.7,0.2,3130000,3224.749889,2089.354474,1135.395415,835.7417896,835.7417896,313.4031711,104.4677237,567.6977077,340.6186246,170.3093123,56.76977077,Post-lockdown,29,4,2021,0,0,0,1,0,0,1,0
30-04-2021,27.3,59,Summer,24.1,0.1,3130000,3225.437691,2124.106212,1101.331479,849.6424848,849.6424848,318.6159318,106.2053106,550.6657395,330.3994437,165.1997218,55.06657395,Post-lockdown,30,4,2021,0,0,0,1,0,0,1,0
01-05-2021,27.8,56.7,Summer,22.6,1.3,3130000,3294.136909,2115.490218,1178.646691,846.1960871,846.1960871,317.3235327,105.7745109,589.3233457,353.5940074,176.7970037,58.93233457,Post-lockdown,1,5,2021,0,0,0,1,0,0,1,0
02-05-2021,26.3,67.6,Summer,23.9,27,3130000,3431.872223,2276.62447,1155.247753,910.6497881,910.6497881,341.4936706,113.8312235,577.6238763,346.5743258,173.2871629,57.76238763,Post-lockdown,2,5,2021,0,0,0,1,0,0,1,0
03-05-2021,26.5,67.5,Summer,24,1,3130000,3331.004686,2071.089627,1259.915059,828.4358507,828.4358507,310.663444,103.5544813,629.9575296,377.9745177,188.9872589,62.99575296,Post-lockdown,3,5,2021,0,0,0,1,0,0,1,0
04-05-2021,28.1,64.2,Summer,21.6,0,3130000,3452.858692,2318.076404,1134.782288,927.2305616,927.2305616,347.7114606,115.9038202,567.391144,340.4346864,170.2173432,56.7391144,Post-lockdown,4,5,2021,0,0,0,1,0,0,1,0
05-05-2021,28.9,60.5,Summer,23.1,0,3130000,3464.235295,2224.446368,1239.788927,889.7785473,889.7785473,333.6669552,111.2223184,619.8944634,371.936678,185.968339,61.98944634,Post-lockdown,5,5,2021,0,0,0,1,0,0,1,0
06-05-2021,27.9,65.7,Summer,22.7,0.2,3130000,3489.420984,2154.196814,1335.22417,861.6787257,861.6787257,323.1295221,107.7098407,667.6120849,400.5672509,200.2836255,66.76120849,Post-lockdown,6,5,2021,0,0,0,1,0,0,1,0
07-05-2021,28.8,63.8,Summer,19.7,0.2,3130000,3554.148679,2235.255084,1318.893595,894.1020334,894.1020334,335.2882625,111.7627542,659.4467977,395.6680786,197.8340393,65.94467977,Post-lockdown,7,5,2021,0,0,0,1,0,0,1,0
08-05-2021,28.7,63.9,Summer,23.8,0.3,3130000,3482.729687,2401.320763,1081.408924,960.5283051,960.5283051,360.1981144,120.0660381,540.7044622,324.4226773,162.2113386,54.07044622,Post-lockdown,8,5,2021,0,0,0,1,0,0,1,0
09-05-2021,28.9,64.4,Summer,22.2,0.3,3130000,3492.064985,2362.664867,1129.400118,945.0659469,945.0659469,354.3997301,118.1332434,564.7000589,338.8200353,169.4100177,56.47000589,Post-lockdown,9,5,2021,0,0,0,1,0,0,1,0
10-05-2021,29.1,59.7,Summer,24.6,0,3130000,3561.84845,2202.195069,1359.653381,880.8780275,880.8780275,330.3292603,110.1097534,679.8266907,407.8960144,203.9480072,67.98266907,Post-lockdown,10,5,2021,0,0,0,1,0,0,1,0
11-05-2021,28.5,59.1,Summer,25.3,0,3130000,3502.468144,2265.023713,1237.444431,906.0094853,906.0094853,339.753557,113.2511857,618.7222154,371.2333292,185.6166646,61.87222154,Post-lockdown,11,5,2021,0,0,0,1,0,0,1,0
12-05-2021,28,65.1,Summer,24.6,0.3,3130000,3346.908942,2143.619553,1203.289389,857.4478211,857.4478211,321.5429329,107.1809776,601.6446947,360.9868168,180.4934084,60.16446947,Post-lockdown,12,5,2021,0,0,0,1,0,0,1,0
13-05-2021,28,62.6,Summer,25.5,0,3130000,6387.326691,3849.829715,2537.496976,1539.931886,1539.931886,577.4744573,192.4914858,1268.748488,761.2490927,380.6245463,126.8748488,Post-lockdown,13,5,2021,0,0,0,1,0,0,1,0
14-05-2021,28.3,65.3,Summer,19.4,0.9,3130000,3535.121939,2396.202011,1138.919928,958.4808045,958.4808045,359.4303017,119.8101006,569.4599639,341.6759784,170.8379892,56.94599639,Post-lockdown,14,5,2021,0,0,0,1,0,0,1,0
15-05-2021,30.1,57.1,Summer,19.5,1,3130000,3361.941633,2320.619856,1041.321777,928.2479425,928.2479425,348.0929785,116.0309928,520.6608883,312.396533,156.1982665,52.06608883,Post-lockdown,15,5,2021,0,0,0,1,0,0,1,0
16-05-2021,25.8,77.9,Summer,10.3,6,3130000,3303.037553,2306.656851,996.3807015,922.6627406,922.6627406,345.9985277,115.3328426,498.1903508,298.9142105,149.4571052,49.81903508,Post-lockdown,16,5,2021,0,0,0,1,0,0,1,0
17-05-2021,24.5,82.3,Summer,4.5,7,3130000,3288.660224,2136.917022,1151.743202,854.7668086,854.7668086,320.5375532,106.8458511,575.8716012,345.5229607,172.7614804,57.58716012,Post-lockdown,17,5,2021,0,0,0,1,0,0,1,0
18-05-2021,25.9,79.4,Summer,14.2,0.8,3130000,3392.383026,2059.417425,1332.965601,823.7669701,823.7669701,308.9126138,102.9708713,666.4828003,399.8896802,199.9448401,66.64828003,Post-lockdown,18,5,2021,0,0,0,1,0,0,1,0
19-05-2021,25.1,83.7,Summer,15,8,3130000,3444.570846,2124.848152,1319.722694,849.9392608,849.9392608,318.7272228,106.2424076,659.861347,395.9168082,197.9584041,65.9861347,Post-lockdown,19,5,2021,0,0,0,1,0,0,1,0
20-05-2021,26.3,74.4,Summer,22.6,0.7,3130000,3357.175636,2150.386179,1206.789457,860.1544717,860.1544717,322.5579269,107.519309,603.3947283,362.036837,181.0184185,60.33947283,Post-lockdown,20,5,2021,0,0,0,1,0,0,1,0
21-05-2021,26.5,75.1,Summer,23.8,8,3130000,3226.125493,2179.894861,1046.230631,871.9579445,871.9579445,326.9842292,108.9947431,523.1153157,313.8691894,156.9345947,52.31153157,Post-lockdown,21,5,2021,0,0,0,1,0,0,1,0
22-05-2021,26.7,74.7,Summer,13.2,0,3130000,3226.813294,2121.81705,1104.996245,848.7268199,848.7268199,318.2725574,106.0908525,552.4981223,331.4988734,165.7494367,55.24981223,Post-lockdown,22,5,2021,0,0,0,1,0,0,1,0
23-05-2021,27,72.3,Summer,21.1,0.1,3130000,3227.501096,1981.276517,1246.224579,792.5106067,792.5106067,297.1914775,99.06382584,623.1122896,373.8673737,186.9336869,62.31122896,Post-lockdown,23,5,2021,0,0,0,1,0,0,1,0
24-05-2021,27.5,70.5,Summer,22.5,0,3130000,3228.188898,2198.964641,1029.224257,879.5858563,879.5858563,329.8446961,109.948232,514.6121284,308.7672771,154.3836385,51.46121284,Post-lockdown,24,5,2021,0,0,0,1,0,0,1,0
25-05-2021,27,74,Summer,22.1,0.3,3130000,3228.876699,2154.768441,1074.108258,861.9073764,861.9073764,323.2152661,107.738422,537.0541292,322.2324775,161.1162388,53.70541292,Post-lockdown,25,5,2021,0,0,0,1,0,0,1,0
26-05-2021,27.5,68.6,Summer,24.1,0,3130000,3229.564501,2097.23965,1132.324851,838.8958599,838.8958599,314.5859475,104.8619825,566.1624256,339.6974554,169.8487277,56.61624256,Post-lockdown,26,5,2021,0,0,0,1,0,0,1,0
27-05-2021,26.9,71.5,Summer,18.9,1.3,3130000,3230.252303,2222.910846,1007.341457,889.1643384,889.1643384,333.4366269,111.1455423,503.6707283,302.202437,151.1012185,50.36707283,Post-lockdown,27,5,2021,0,0,0,1,0,0,1,0
28-05-2021,27.3,73.6,Summer,18.7,0.7,3130000,3230.940104,2043.486587,1187.453517,817.3946349,817.3946349,306.5229881,102.1743294,593.7267586,356.2360552,178.1180276,59.37267586,Post-lockdown,28,5,2021,0,0,0,1,0,0,1,0
29-05-2021,26.5,78.8,Summer,18.9,24,3130000,3231.627906,2223.168507,1008.459399,889.2674028,889.2674028,333.4752761,111.1584254,504.2296995,302.5378197,151.2689098,50.42296995,Post-lockdown,29,5,2021,0,0,0,1,0,0,1,0
30-05-2021,26.1,81.9,Summer,13,11.6,3130000,3232.315708,2215.121699,1017.194008,886.0486797,886.0486797,332.2682549,110.756085,508.5970041,305.1582025,152.5791012,50.85970041,Post-lockdown,30,5,2021,0,0,0,1,0,0,1,0
31-05-2021,25.9,84,Summer,14.4,15,3130000,3233.003509,2135.50664,1097.496869,854.2026559,854.2026559,320.325996,106.775332,548.7484347,329.2490608,164.6245304,54.87484347,Post-lockdown,31,5,2021,0,0,0,1,0,0,1,0
01-06-2021,25.6,86,Monsoon,16,0.3,3130000,2854.48015,1728.862053,1125.618097,691.5448212,691.5448212,259.3293079,86.44310265,562.8090485,337.6854291,168.8427146,56.28090485,Post-lockdown,1,6,2021,0,1,0,0,0,0,1,0
02-06-2021,25.6,84.2,Monsoon,18.1,2,3130000,2853.932931,1956.200677,897.732254,782.4802708,782.4802708,293.4301016,97.81003385,448.866127,269.3196762,134.6598381,44.8866127,Post-lockdown,2,6,2021,0,1,0,0,0,0,1,0
03-06-2021,25.9,81.4,Monsoon,14.5,12.8,3130000,2850.413033,1990.016617,860.396416,796.0066468,796.0066468,298.5024925,99.50083085,430.198208,258.1189248,129.0594624,43.0198208,Post-lockdown,3,6,2021,0,1,0,0,0,0,1,0
04-06-2021,25.1,83.3,Monsoon,17.4,4,3130000,2845.361846,1933.659262,911.7025839,773.4637049,773.4637049,290.0488893,96.68296311,455.8512919,273.5107752,136.7553876,45.58512919,Post-lockdown,4,6,2021,0,1,0,0,0,0,1,0
05-06-2021,24,87.7,Monsoon,7.1,21,3130000,2854.256472,1765.312227,1088.944245,706.1248909,706.1248909,264.7968341,88.26561137,544.4721223,326.6832734,163.3416367,54.44721223,Post-lockdown,5,6,2021,0,1,0,0,0,0,1,0
06-06-2021,24.6,85.9,Monsoon,13.8,4,3130000,2847.550591,1830.537397,1017.013194,732.2149589,732.2149589,274.5806096,91.52686986,508.5065969,305.1039582,152.5519791,50.85065969,Post-lockdown,6,6,2021,0,1,0,0,0,0,1,0
07-06-2021,25.1,80.8,Monsoon,16,1.4,3130000,2862.677484,2000.131589,862.5458954,800.0526354,800.0526354,300.0197383,100.0065794,431.2729477,258.7637686,129.3818843,43.12729477,Post-lockdown,7,6,2021,0,1,0,0,0,0,1,0
08-06-2021,25.1,82.7,Monsoon,15.7,0.1,3130000,2854.609536,1783.952242,1070.657294,713.5808968,713.5808968,267.5928363,89.1976121,535.328647,321.1971882,160.5985941,53.5328647,Post-lockdown,8,6,2021,0,1,0,0,0,0,1,0
09-06-2021,23.5,89.1,Monsoon,12.4,3,3130000,2848.741758,1781.763702,1066.978056,712.7054806,712.7054806,267.2645552,89.08818508,533.4890282,320.0934169,160.0467085,53.34890282,Post-lockdown,9,6,2021,0,1,0,0,0,0,1,0
10-06-2021,23.9,86.1,Monsoon,8.4,1,3130000,2848.616074,1842.40278,1006.213294,736.961112,736.961112,276.360417,92.120139,503.106647,301.8639882,150.9319941,50.3106647,Post-lockdown,10,6,2021,0,1,0,0,0,0,1,0
11-06-2021,24.5,84,Monsoon,16.2,0.2,3130000,2851.250279,1893.444518,957.8057612,757.3778071,757.3778071,284.0166777,94.67222589,478.9028806,287.3417284,143.6708642,47.89028806,Post-lockdown,11,6,2021,0,1,0,0,0,0,1,0
12-06-2021,24.8,86.3,Monsoon,11.3,1,3130000,2850.53849,1978.868473,871.6700166,791.5473894,791.5473894,296.830271,98.94342367,435.8350083,261.501005,130.7505025,43.58350083,Post-lockdown,12,6,2021,0,1,0,0,0,0,1,0
13-06-2021,25.3,83.6,Monsoon,15.9,0.2,3130000,2857.355169,1813.051798,1044.303371,725.2207193,725.2207193,271.9577697,90.65258991,522.1516854,313.2910112,156.6455056,52.21516854,Post-lockdown,13,6,2021,0,1,0,0,0,0,1,0
14-06-2021,25.9,83.7,Monsoon,15,1.3,3130000,2852.745081,1816.650368,1036.094713,726.6601472,726.6601472,272.4975552,90.8325184,518.0473565,310.8284139,155.414207,51.80473565,Post-lockdown,14,6,2021,0,1,0,0,0,0,1,0
15-06-2021,25.2,86,Monsoon,9.4,2,3130000,2848.105841,1886.591069,961.5147718,754.6364277,754.6364277,282.9886604,94.32955346,480.7573859,288.4544315,144.2272158,48.07573859,Post-lockdown,15,6,2021,0,1,0,0,0,0,1,0
16-06-2021,24,88.4,Monsoon,10.3,0.1,3130000,2861.132203,1929.87076,931.2614433,771.9483039,771.9483039,289.480614,96.49353799,465.6307216,279.378433,139.6892165,46.56307216,Post-lockdown,16,6,2021,0,1,0,0,0,0,1,0
17-06-2021,24,92,Monsoon,7.6,14.9,3130000,2851.926542,1727.261622,1124.66492,690.9046488,690.9046488,259.0892433,86.3630811,562.33246,337.399476,168.699738,56.233246,Post-lockdown,17,6,2021,0,1,0,0,0,0,1,0
18-06-2021,23.2,93.8,Monsoon,10.9,40,3130000,2855.468198,1885.12641,970.3417884,754.0505639,754.0505639,282.7689614,94.25632048,485.1708942,291.1025365,145.5512683,48.51708942,Post-lockdown,18,6,2021,0,1,0,0,0,0,1,0
19-06-2021,23.1,92.6,Monsoon,8.6,10,3130000,2848.575867,1740.443102,1108.132765,696.177241,696.177241,261.0664654,87.02215512,554.0663823,332.4398294,166.2199147,55.40663823,Post-lockdown,19,6,2021,0,1,0,0,0,0,1,0
20-06-2021,24.5,85.9,Monsoon,16.2,0.1,3130000,2853.530578,1761.322605,1092.207973,704.5290421,704.5290421,264.1983908,88.06613027,546.1039863,327.6623918,163.8311959,54.61039863,Post-lockdown,20,6,2021,0,1,0,0,0,0,1,0
21-06-2021,24.8,83.8,Monsoon,19.7,3.6,3130000,3233.691311,2159.217003,1074.474308,863.6868012,863.6868012,323.8825504,107.9608501,537.237154,322.3422924,161.1711462,53.7237154,Post-lockdown,21,6,2021,0,1,0,0,0,0,1,0
22-06-2021,25.3,80.7,Monsoon,17.4,1.4,3130000,3234.379113,2017.340311,1217.038802,806.9361245,806.9361245,302.6010467,100.8670156,608.5194008,365.1116405,182.5558202,60.85194008,Post-lockdown,22,6,2021,0,1,0,0,0,0,1,0
23-06-2021,24.9,81.9,Monsoon,17,0.9,3130000,3235.066914,2153.084098,1081.982817,861.2336391,861.2336391,322.9626146,107.6542049,540.9914083,324.594845,162.2974225,54.09914083,Post-lockdown,23,6,2021,0,1,0,0,0,0,1,0
24-06-2021,23.9,86,Monsoon,6.1,2.2,3130000,3235.754716,1952.368451,1283.386265,780.9473806,780.9473806,292.8552677,97.61842257,641.6931323,385.0158794,192.5079397,64.16931323,Post-lockdown,24,6,2021,0,1,0,0,0,0,1,0
25-06-2021,23.6,86,Monsoon,12.2,1,3130000,3236.442518,2212.769613,1023.672904,885.1078454,885.1078454,331.915442,110.6384807,511.8364521,307.1018713,153.5509356,51.18364521,Post-lockdown,25,6,2021,0,1,0,0,0,0,1,0
26-06-2021,24.5,85.7,Monsoon,15.8,2.1,3130000,3237.130319,1995.091924,1242.038396,798.0367695,798.0367695,299.2637885,99.75459618,621.0191978,372.6115187,186.3057594,62.10191978,Post-lockdown,26,6,2021,0,1,0,0,0,0,1,0
27-06-2021,24.1,86,Monsoon,11.2,2,3130000,3237.818121,2116.809049,1121.009072,846.7236195,846.7236195,317.5213573,105.8404524,560.5045362,336.3027217,168.1513608,56.05045362,Post-lockdown,27,6,2021,0,1,0,0,0,0,1,0
28-06-2021,24.1,88.3,Monsoon,9.6,18,3130000,3238.505923,2258.235716,980.2702063,903.2942865,903.2942865,338.7353575,112.9117858,490.1351031,294.0810619,147.0405309,49.01351031,Post-lockdown,28,6,2021,0,1,0,0,0,0,1,0
29-06-2021,25.2,83.3,Monsoon,15.8,1.8,3130000,3239.193724,1982.740012,1256.453712,793.0960047,793.0960047,297.4110018,99.13700059,628.2268562,376.9361137,188.4680569,62.82268562,Post-lockdown,29,6,2021,0,1,0,0,0,0,1,0
30-06-2021,25.4,83.3,Monsoon,16.7,1.4,3130000,3239.881526,1945.572162,1294.309364,778.228865,778.228865,291.8358244,97.27860812,647.1546818,388.2928091,194.1464045,64.71546818,Post-lockdown,30,6,2021,0,1,0,0,0,0,1,0
01-07-2021,25.3,81.3,Monsoon,17,0.2,3130000,2854.302205,1811.97842,1042.323785,724.7913679,724.7913679,271.796763,90.59892099,521.1618926,312.6971355,156.3485678,52.11618926,Post-lockdown,1,7,2021,0,1,0,0,0,0,1,0
02-07-2021,25.5,77.6,Monsoon,17.8,0.5,3130000,2859.021528,1750.289757,1108.731771,700.1159029,700.1159029,262.5434636,87.51448786,554.3658854,332.6195313,166.3097656,55.43658854,Post-lockdown,2,7,2021,0,1,0,0,0,0,1,0
03-07-2021,25.9,77.6,Monsoon,18.1,0.6,3130000,2854.653516,1981.064675,873.5888414,792.4258698,792.4258698,297.1597012,99.05323373,436.7944207,262.0766524,131.0383262,43.67944207,Post-lockdown,3,7,2021,0,1,0,0,0,0,1,0
04-07-2021,26,78.2,Monsoon,15.3,1.1,3130000,2846.571723,1806.392774,1040.178949,722.5571095,722.5571095,270.9589161,90.31963869,520.0894746,312.0536848,156.0268424,52.00894746,Post-lockdown,4,7,2021,0,1,0,0,0,0,1,0
05-07-2021,25.9,81,Monsoon,19.2,10,3130000,2858.625814,1909.642125,948.9836894,763.8568499,763.8568499,286.4463187,95.48210623,474.4918447,284.6951068,142.3475534,47.44918447,Post-lockdown,5,7,2021,0,1,0,0,0,0,1,0
06-07-2021,25.7,84.4,Monsoon,16.6,3.8,3130000,2860.002073,1946.908631,913.0934423,778.7634523,778.7634523,292.0362946,97.34543154,456.5467211,273.9280327,136.9640163,45.65467211,Post-lockdown,6,7,2021,0,1,0,0,0,0,1,0
07-07-2021,26.3,81.5,Monsoon,21.2,1.4,3130000,2867.601284,1774.757963,1092.843321,709.9031854,709.9031854,266.2136945,88.73789817,546.4216603,327.8529962,163.9264981,54.64216603,Post-lockdown,7,7,2021,0,1,0,0,0,0,1,0
08-07-2021,25.1,86.8,Monsoon,14.7,3,3130000,2846.13953,1914.162534,931.9769962,765.6650135,765.6650135,287.1243801,95.70812669,465.9884981,279.5930989,139.7965494,46.59884981,Post-lockdown,8,7,2021,0,1,0,0,0,0,1,0
09-07-2021,24.6,86.7,Monsoon,10.3,4.8,3130000,2852.93641,1920.488431,932.4479789,768.1953724,768.1953724,288.0732647,96.02442155,466.2239895,279.7343937,139.8671968,46.62239895,Post-lockdown,9,7,2021,0,1,0,0,0,0,1,0
10-07-2021,24.3,88,Monsoon,9.4,0.4,3130000,2841.290506,1980.351823,860.9386833,792.1407291,792.1407291,297.0527734,99.01759114,430.4693416,258.281605,129.1408025,43.04693416,Post-lockdown,10,7,2021,0,1,0,0,0,0,1,0
11-07-2021,24.8,86.9,Monsoon,9.6,0.2,3130000,2854.501746,1873.707881,980.7938654,749.4831522,749.4831522,281.0561821,93.68539403,490.3969327,294.2381596,147.1190798,49.03969327,Post-lockdown,11,7,2021,0,1,0,0,0,0,1,0
12-07-2021,24.4,89.9,Monsoon,5.1,0.9,3130000,2848.966999,1850.990021,997.9769779,740.3960084,740.3960084,277.6485032,92.54950105,498.988489,299.3930934,149.6965467,49.8988489,Post-lockdown,12,7,2021,0,1,0,0,0,0,1,0
13-07-2021,23.4,92.6,Monsoon,5.9,2.8,3130000,2861.255229,1844.76974,1016.485489,737.9078961,737.9078961,276.715461,92.23848701,508.2427444,304.9456466,152.4728233,50.82427444,Post-lockdown,13,7,2021,0,1,0,0,0,0,1,0
